cod_ibge,ano,municipio,populacao
2110302,2012,Santo Antônio dos Lopes,14294
2110302,2013,Santo Antônio dos Lopes,14289
2110302,2014,Santo Antônio dos Lopes,14270
2110302,2015,Santo Antônio dos Lopes,14253
2110302,2016,Santo Antônio dos Lopes,14237
2110302,2017,Santo Antônio dos Lopes,14222
2110302,2018,Santo Antônio dos Lopes,14534
2110302,2019,Santo Antônio dos Lopes,14528
2110302,2020,Santo Antônio dos Lopes,14522
2110302,2021,Santo Antônio dos Lopes,14516
2110302,2022,Santo Antônio dos Lopes,14552
2110302,2023,Santo Antônio dos Lopes,14587
2110302,2024,Santo Antônio dos Lopes,14623
2110302,2025,Santo Antônio dos Lopes,14628
2110302,2026,Santo Antônio dos Lopes,14628
2111722,2008,Satubinha,8651
2111722,2009,Satubinha,8715
2111722,2010,Satubinha,10508
2111722,2011,Satubinha,12301
2111722,2012,Satubinha,12600
2111722,2013,Satubinha,12959
2111722,2014,Satubinha,13231
2111722,2015,Satubinha,13487
2111722,2016,Satubinha,13727
2111722,2017,Satubinha,13949
2111722,2018,Satubinha,13730
2111722,2019,Satubinha,13914
2111722,2020,Satubinha,14096
2111722,2021,Satubinha,14274
2111722,2022,Satubinha,12476
2111722,2023,Satubinha,10678
2111722,2024,Satubinha,8880
2111722,2025,Satubinha,8821
2111722,2026,Satubinha,8821
2111748,2008,Senador Alexandre Costa,9343
2111748,2009,Senador Alexandre Costa,9414
2111748,2010,Senador Alexandre Costa,9900
2111748,2011,Senador Alexandre Costa,10386
2111748,2012,Senador Alexandre Costa,10511
2111748,2013,Senador Alexandre Costa,10657
2111748,2014,Senador Alexandre Costa,10763
2111748,2015,Senador Alexandre Costa,10862
2111748,2016,Senador Alexandre Costa,10955
2111748,2017,Senador Alexandre Costa,11042
2111748,2018,Senador Alexandre Costa,11067
2111748,2019,Senador Alexandre Costa,11141
2111748,2020,Senador Alexandre Costa,11214
2111748,2021,Senador Alexandre Costa,11285
2111748,2022,Senador Alexandre Costa,11005
2111748,2023,Senador Alexandre Costa,10725
2111748,2024,Senador Alexandre Costa,10445
2111748,2025,Senador Alexandre Costa,10447
2111748,2026,Senador Alexandre Costa,10447
2111763,2008,Senador La Rocque,19349
2111763,2009,Senador La Rocque,19359
2111763,2010,Senador La Rocque,16954
2111763,2011,Senador La Rocque,14550
2111763,2012,Senador La Rocque,14447
2111763,2013,Senador La Rocque,14315
2111763,2014,Senador La Rocque,14195
2111763,2015,Senador La Rocque,14081
2111763,2016,Senador La Rocque,13975
2111763,2017,Senador La Rocque,13877
2111763,2018,Senador La Rocque,14367
2111763,2019,Senador La Rocque,14293
2111763,2020,Senador La Rocque,14050
2111763,2021,Senador La Rocque,13981
2111763,2022,Senador La Rocque,14332
2111763,2023,Senador La Rocque,14684
2111763,2024,Senador La Rocque,15035
2111763,2025,Senador La Rocque,15044
2111763,2026,Senador La Rocque,15044
2111789,2008,Serrano do Maranhão,10911
2111789,2009,Serrano do Maranhão,11085
2111789,2010,Serrano do Maranhão,11082
2111789,2011,Serrano do Maranhão,11080
2111789,2012,Serrano do Maranhão,10545
2111789,2013,Serrano do Maranhão,10693
2111789,2014,Serrano do Maranhão,10758
2111789,2015,Serrano do Maranhão,10859
2111789,2016,Serrano do Maranhão,10953
2111789,2017,Serrano do Maranhão,11040
2111789,2018,Serrano do Maranhão,10206
2111789,2019,Serrano do Maranhão,10253
2111789,2020,Serrano do Maranhão,10299
2111789,2021,Serrano do Maranhão,10343
2111789,2022,Serrano do Maranhão,10382
2111789,2023,Serrano do Maranhão,10422
2111789,2024,Serrano do Maranhão,10461
2111789,2025,Serrano do Maranhão,10475
2111789,2026,Serrano do Maranhão,10475
2111904,2008,Sucupira do Norte,10529
2111904,2009,Sucupira do Norte,10535
2111904,2010,Sucupira do Norte,10492
2111904,2011,Sucupira do Norte,10450
2111904,2012,Sucupira do Norte,10454
2111904,2013,Sucupira do Norte,10454
2111904,2014,Sucupira do Norte,10444
2111904,2015,Sucupira do Norte,10434
2111904,2016,Sucupira do Norte,10425
2111904,2017,Sucupira do Norte,10416
2111904,2018,Sucupira do Norte,10639
2111904,2019,Sucupira do Norte,10636
2111904,2020,Sucupira do Norte,10634
2111904,2021,Sucupira do Norte,10631
2111904,2022,Sucupira do Norte,10578
2111904,2023,Sucupira do Norte,10524
2111904,2024,Sucupira do Norte,10471
2111904,2025,Sucupira do Norte,10471
2111904,2026,Sucupira do Norte,10471
2111953,2008,Sucupira do Riachão,4818
2111953,2009,Sucupira do Riachão,4869
2111953,2010,Sucupira do Riachão,5153
2111953,2011,Sucupira do Riachão,5437
2111953,2012,Sucupira do Riachão,5466
2111953,2013,Sucupira do Riachão,5498
2111953,2014,Sucupira do Riachão,5519
2111953,2015,Sucupira do Riachão,5537
2111953,2016,Sucupira do Riachão,5556
2111953,2017,Sucupira do Riachão,5571
2111953,2018,Sucupira do Riachão,5645
2111953,2019,Sucupira do Riachão,5660
2111953,2020,Sucupira do Riachão,5676
2111953,2021,Sucupira do Riachão,5692
2111953,2022,Sucupira do Riachão,5491
2111953,2023,Sucupira do Riachão,5289
2111953,2024,Sucupira do Riachão,5088
2111953,2025,Sucupira do Riachão,5081
2111953,2026,Sucupira do Riachão,5081
2110401,2008,São Benedito do Rio Preto,17704
2110401,2009,São Benedito do Rio Preto,17818
2110401,2010,São Benedito do Rio Preto,17861
2110401,2011,São Benedito do Rio Preto,17904
2110401,2012,São Benedito do Rio Preto,18004
2110401,2013,São Benedito do Rio Preto,18118
2110401,2014,São Benedito do Rio Preto,18189
2110401,2015,São Benedito do Rio Preto,18256
2110401,2016,São Benedito do Rio Preto,18319
2110401,2017,São Benedito do Rio Preto,18377
2110401,2018,São Benedito do Rio Preto,18608
2110401,2019,São Benedito do Rio Preto,18663
2110401,2020,São Benedito do Rio Preto,18717
2110401,2021,São Benedito do Rio Preto,18769
2110401,2022,São Benedito do Rio Preto,18777
2110401,2023,São Benedito do Rio Preto,18785
2110401,2024,São Benedito do Rio Preto,18793
2110401,2025,São Benedito do Rio Preto,18810
2110401,2026,São Benedito do Rio Preto,18810
2110500,2008,São Bento,38645
2110500,2009,São Bento,39312
2110500,2010,São Bento,40366
2110500,2011,São Bento,41421
2110500,2012,São Bento,42083
2110500,2013,São Bento,42867
2110500,2014,São Bento,43447
2110500,2015,São Bento,45044
2110500,2016,São Bento,45560
2110500,2017,São Bento,46039
2110500,2018,São Bento,44811
2110500,2019,São Bento,45211
2110500,2020,São Bento,45604
2110500,2021,São Bento,45989
2110500,2022,São Bento,46671
2110500,2023,São Bento,47354
2110500,2024,São Bento,48036
2110500,2025,São Bento,48166
2110500,2026,São Bento,48166
2110609,2008,São Bernardo,26273
2110609,2009,São Bernardo,26615
2110609,2010,São Bernardo,26690
2110609,2011,São Bernardo,26765
2110609,2012,São Bernardo,27044
2110609,2013,São Bernardo,27369
2110609,2014,São Bernardo,27599
2110609,2015,São Bernardo,27817
2110609,2016,São Bernardo,28020
2110609,2017,São Bernardo,28208
2110609,2018,São Bernardo,28343
2110609,2019,São Bernardo,28507
2110609,2020,São Bernardo,28667
2110609,2021,São Bernardo,28825
2110609,2022,São Bernardo,28512
2110609,2023,São Bernardo,28200
2110609,2024,São Bernardo,27887
2110609,2025,São Bernardo,27910
2110609,2026,São Bernardo,27910
2110658,2008,São Domingos do Azeitão,7168
2110658,2009,São Domingos do Azeitão,7252
2110658,2010,São Domingos do Azeitão,7144
2110658,2011,São Domingos do Azeitão,7037
2110658,2012,São Domingos do Azeitão,7088
2110658,2013,São Domingos do Azeitão,7147
2110658,2014,São Domingos do Azeitão,7187
2110658,2015,São Domingos do Azeitão,7224
2110658,2016,São Domingos do Azeitão,7259
2110658,2017,São Domingos do Azeitão,7291
2110658,2018,São Domingos do Azeitão,7363
2110658,2019,São Domingos do Azeitão,7392
2110658,2020,São Domingos do Azeitão,7420
2110658,2021,São Domingos do Azeitão,7448
2110658,2022,São Domingos do Azeitão,7703
2110658,2023,São Domingos do Azeitão,7958
2110658,2024,São Domingos do Azeitão,8213
2110658,2025,São Domingos do Azeitão,8236
2110658,2026,São Domingos do Azeitão,8236
2110708,2008,São Domingos do Maranhão,33491
2110708,2009,São Domingos do Maranhão,33506
2110708,2010,São Domingos do Maranhão,33578
2110708,2011,São Domingos do Maranhão,33650
2110708,2012,São Domingos do Maranhão,33692
2110708,2013,São Domingos do Maranhão,33725
2110708,2014,São Domingos do Maranhão,33716
2110708,2015,São Domingos do Maranhão,33707
2110708,2016,São Domingos do Maranhão,33699
2110708,2017,São Domingos do Maranhão,33691
2110708,2018,São Domingos do Maranhão,34368
2110708,2019,São Domingos do Maranhão,34376
2110708,2020,São Domingos do Maranhão,34384
2110708,2021,São Domingos do Maranhão,34391
2110708,2022,São Domingos do Maranhão,34668
2110708,2023,São Domingos do Maranhão,34944
2110708,2024,São Domingos do Maranhão,35221
2110708,2025,São Domingos do Maranhão,35247
2110708,2026,São Domingos do Maranhão,35247
2110856,2008,São Francisco do Brejão,8702
2110856,2009,São Francisco do Brejão,8863
2110856,2010,São Francisco do Brejão,9685
2110856,2011,São Francisco do Brejão,10507
2110856,2012,São Francisco do Brejão,10745
2110856,2013,São Francisco do Brejão,11027
2110856,2014,São Francisco do Brejão,11242
2110856,2015,São Francisco do Brejão,11444
2110856,2016,São Francisco do Brejão,11633
2110856,2017,São Francisco do Brejão,11808
2110856,2018,São Francisco do Brejão,11652
2110856,2019,São Francisco do Brejão,11798
2110856,2020,São Francisco do Brejão,11941
2110856,2021,São Francisco do Brejão,12082
2110856,2022,São Francisco do Brejão,11129
2110856,2023,São Francisco do Brejão,10175
2110856,2024,São Francisco do Brejão,9222
2110856,2025,São Francisco do Brejão,9202
2110856,2026,São Francisco do Brejão,9202
2110906,2008,São Francisco do Maranhão,14632
2110906,2009,São Francisco do Maranhão,14801
2110906,2010,São Francisco do Maranhão,13354
2110906,2011,São Francisco do Maranhão,11908
2110906,2012,São Francisco do Maranhão,11932
2110906,2013,São Francisco do Maranhão,11955
2110906,2014,São Francisco do Maranhão,11961
2110906,2015,São Francisco do Maranhão,11966
2110906,2016,São Francisco do Maranhão,11971
2110906,2017,São Francisco do Maranhão,11976
2110906,2018,São Francisco do Maranhão,12201
2110906,2019,São Francisco do Maranhão,12210
2110906,2020,São Francisco do Maranhão,12218
2110906,2021,São Francisco do Maranhão,12226
2110906,2022,São Francisco do Maranhão,12268
2110906,2023,São Francisco do Maranhão,12311
2110906,2024,São Francisco do Maranhão,12353
2110906,2025,São Francisco do Maranhão,12360
2110906,2026,São Francisco do Maranhão,12360
2110807,2008,São Félix de Balsas,4511
2110807,2009,São Félix de Balsas,4442
2110807,2010,São Félix de Balsas,4556
2110807,2011,São Félix de Balsas,4669
2110807,2012,São Félix de Balsas,4636
2110807,2013,São Félix de Balsas,4593
2110807,2014,São Félix de Balsas,4554
2110807,2015,São Félix de Balsas,4518
2110807,2016,São Félix de Balsas,4484
2110807,2017,São Félix de Balsas,4453
2110807,2018,São Félix de Balsas,4609
2110807,2019,São Félix de Balsas,4585
2110807,2020,São Félix de Balsas,4562
2110807,2021,São Félix de Balsas,4540
2110807,2022,São Félix de Balsas,4525
2110807,2023,São Félix de Balsas,4510
2110807,2024,São Félix de Balsas,4495
2110807,2025,São Félix de Balsas,4491
2110807,2026,São Félix de Balsas,4491
2111201,2008,São José de Ribamar,135821
2111201,2009,São José de Ribamar,139473
2111201,2010,São José de Ribamar,152446
2111201,2011,São José de Ribamar,165418
2111201,2012,São José de Ribamar,167714
2111201,2013,São José de Ribamar,170423
2111201,2014,São José de Ribamar,172402
2111201,2015,São José de Ribamar,174267
2111201,2016,São José de Ribamar,176008
2111201,2017,São José de Ribamar,176418
2111201,2018,São José de Ribamar,176321
2111201,2019,São José de Ribamar,177687
2111201,2020,São José de Ribamar,179028
2111201,2021,São José de Ribamar,180345
2111201,2022,São José de Ribamar,206035
2111201,2023,São José de Ribamar,231724
2111201,2024,São José de Ribamar,257414
2111201,2025,São José de Ribamar,259164
2111201,2026,São José de Ribamar,259164
2111250,2008,São José dos Basílios,7490
2111250,2009,São José dos Basílios,7489
2111250,2010,São José dos Basílios,7495
2111250,2011,São José dos Basílios,7501
2111250,2012,São José dos Basílios,7506
2111250,2013,São José dos Basílios,7507
2111250,2014,São José dos Basílios,7501
2111250,2015,São José dos Basílios,7495
2111250,2016,São José dos Basílios,7489
2111250,2017,São José dos Basílios,7484
2111250,2018,São José dos Basílios,7642
2111250,2019,São José dos Basílios,7641
2111250,2020,São José dos Basílios,7640
2111250,2021,São José dos Basílios,7639
2111250,2022,São José dos Basílios,7460
2111250,2023,São José dos Basílios,7281
2111250,2024,São José dos Basílios,7102
2111250,2025,São José dos Basílios,7094
2111250,2026,São José dos Basílios,7094
2111003,2008,São João Batista,18617
2111003,2009,São João Batista,18570
2111003,2010,São João Batista,19284
2111003,2011,São João Batista,19997
2111003,2012,São João Batista,20072
2111003,2013,São João Batista,20152
2111003,2014,São João Batista,20195
2111003,2015,São João Batista,20235
2111003,2016,São João Batista,20272
2111003,2017,São João Batista,20307
2111003,2018,São João Batista,20629
2111003,2019,São João Batista,20665
2111003,2020,São João Batista,20701
2111003,2021,São João Batista,20736
2111003,2022,São João Batista,20127
2111003,2023,São João Batista,19518
2111003,2024,São João Batista,18909
2111003,2025,São João Batista,18889
2111003,2026,São João Batista,18889
2111029,2008,São João do Carú,12613
2111029,2009,São João do Carú,12511
2111029,2010,São João do Carú,14080
2111029,2011,São João do Carú,15649
2111029,2012,São João do Carú,15631
2111029,2013,São João do Carú,15599
2111029,2014,São João do Carú,15558
2111029,2015,São João do Carú,15520
2111029,2016,São João do Carú,15483
2111029,2017,São João do Carú,15450
2111029,2018,São João do Carú,15828
2111029,2019,São João do Carú,15808
2111029,2020,São João do Carú,15787
2111029,2021,São João do Carú,15768
2111029,2022,São João do Carú,14652
2111029,2023,São João do Carú,13537
2111029,2024,São João do Carú,12421
2111029,2025,São João do Carú,12360
2111029,2026,São João do Carú,12360
2111052,2008,São João do Paraíso,11611
2111052,2009,São João do Paraíso,11729
2111052,2010,São João do Paraíso,11289
2111052,2011,São João do Paraíso,10849
2111052,2012,São João do Paraíso,10882
2111052,2013,São João do Paraíso,10917
2111052,2014,São João do Paraíso,10933
2111052,2015,São João do Paraíso,10949
2111052,2016,São João do Paraíso,10963
2111052,2017,São João do Paraíso,10977
2111052,2018,São João do Paraíso,11162
2111052,2019,São João do Paraíso,11177
2111052,2020,São João do Paraíso,11193
2111052,2021,São João do Paraíso,11207
2111052,2022,São João do Paraíso,10840
2111052,2023,São João do Paraíso,10472
2111052,2024,São João do Paraíso,10105
2111052,2025,São João do Paraíso,10091
2111052,2026,São João do Paraíso,10091
2111078,2008,São João do Soter,17108
2111078,2009,São João do Soter,17326
2111078,2010,São João do Soter,17374
2111078,2011,São João do Soter,17423
2111078,2012,São João do Soter,17602
2111078,2013,São João do Soter,17809
2111078,2014,São João do Soter,17956
2111078,2015,São João do Soter,18095
2111078,2016,São João do Soter,18225
2111078,2017,São João do Soter,18345
2111078,2018,São João do Soter,18438
2111078,2019,São João do Soter,18543
2111078,2020,São João do Soter,18645
2111078,2021,São João do Soter,18746
2111078,2022,São João do Soter,18249
2111078,2023,São João do Soter,17751
2111078,2024,São João do Soter,17254
2111078,2025,São João do Soter,17253
2111078,2026,São João do Soter,17253
2111102,2008,São João dos Patos,24267
2111102,2009,São João dos Patos,24357
2111102,2010,São João dos Patos,24642
2111102,2011,São João dos Patos,24927
2111102,2012,São João dos Patos,25056
2111102,2013,São João dos Patos,25199
2111102,2014,São João dos Patos,25287
2111102,2015,São João dos Patos,25371
2111102,2016,São João dos Patos,25448
2111102,2017,São João dos Patos,25520
2111102,2018,São João dos Patos,25860
2111102,2019,São João dos Patos,25929
2111102,2020,São João dos Patos,25996
2111102,2021,São João dos Patos,26063
2111102,2022,São João dos Patos,26006
2111102,2023,São João dos Patos,25948
2111102,2024,São João dos Patos,25891
2111102,2025,São João dos Patos,25910
2111102,2026,São João dos Patos,25910
2111300,2008,São Luís,986825
2111300,2009,São Luís,997098
2111300,2010,São Luís,1012264
2111300,2011,São Luís,1027430
2111300,2012,São Luís,1039610
2111300,2013,São Luís,1053922
2111300,2014,São Luís,1064197
2111300,2015,São Luís,1073893
2111300,2016,São Luís,1082935
2111300,2017,São Luís,1091868
2111300,2018,São Luís,1094667
2111300,2019,São Luís,1101884
2111300,2020,São Luís,1108975
2111300,2021,São Luís,1115932
2111300,2022,São Luís,1106640
2111300,2023,São Luís,1097349
2111300,2024,São Luís,1088057
2111300,2025,São Luís,1089215
2111300,2026,São Luís,1089215
2111409,2008,São Luís Gonzaga do Maranhão,20163
2111409,2009,São Luís Gonzaga do Maranhão,19877
2111409,2010,São Luís Gonzaga do Maranhão,19914
2111409,2011,São Luís Gonzaga do Maranhão,19952
2111409,2012,São Luís Gonzaga do Maranhão,19758
2111409,2013,São Luís Gonzaga do Maranhão,19510
2111409,2014,São Luís Gonzaga do Maranhão,18807
2111409,2015,São Luís Gonzaga do Maranhão,18607
2111409,2016,São Luís Gonzaga do Maranhão,18421
2111409,2017,São Luís Gonzaga do Maranhão,18247
2111409,2018,São Luís Gonzaga do Maranhão,18988
2111409,2019,São Luís Gonzaga do Maranhão,18856
2111409,2020,São Luís Gonzaga do Maranhão,18727
2111409,2021,São Luís Gonzaga do Maranhão,18600
2111409,2022,São Luís Gonzaga do Maranhão,18451
2111409,2023,São Luís Gonzaga do Maranhão,18302
2111409,2024,São Luís Gonzaga do Maranhão,18153
2111409,2025,São Luís Gonzaga do Maranhão,18123
2111409,2026,São Luís Gonzaga do Maranhão,18123
2111508,2008,São Mateus do Maranhão,39210
2111508,2009,São Mateus do Maranhão,39622
2111508,2010,São Mateus do Maranhão,39520
2111508,2011,São Mateus do Maranhão,39418
2111508,2012,São Mateus do Maranhão,39733
2111508,2013,São Mateus do Maranhão,40095
2111508,2014,São Mateus do Maranhão,40341
2111508,2015,São Mateus do Maranhão,40574
2111508,2016,São Mateus do Maranhão,40791
2111508,2017,São Mateus do Maranhão,40992
2111508,2018,São Mateus do Maranhão,41350
2111508,2019,São Mateus do Maranhão,41529
2111508,2020,São Mateus do Maranhão,41579
2111508,2021,São Mateus do Maranhão,41750
2111508,2022,São Mateus do Maranhão,41220
2111508,2023,São Mateus do Maranhão,40690
2111508,2024,São Mateus do Maranhão,40160
2111508,2025,São Mateus do Maranhão,40177
2111508,2026,São Mateus do Maranhão,40177
2111532,2008,São Pedro da Água Branca,11439
2111532,2009,São Pedro da Água Branca,11481
2111532,2010,São Pedro da Água Branca,11797
2111532,2011,São Pedro da Água Branca,12113
2111532,2012,São Pedro da Água Branca,12195
2111532,2013,São Pedro da Água Branca,12287
2111532,2014,São Pedro da Água Branca,12349
2111532,2015,São Pedro da Água Branca,12407
2111532,2016,São Pedro da Água Branca,12461
2111532,2017,São Pedro da Água Branca,12511
2111532,2018,São Pedro da Água Branca,12645
2111532,2019,São Pedro da Água Branca,12690
2111532,2020,São Pedro da Água Branca,12735
2111532,2021,São Pedro da Água Branca,12779
2111532,2022,São Pedro da Água Branca,13431
2111532,2023,São Pedro da Água Branca,14084
2111532,2024,São Pedro da Água Branca,14736
2111532,2025,São Pedro da Água Branca,14786
2111532,2026,São Pedro da Água Branca,14786
2111573,2008,São Pedro dos Crentes,4136
2111573,2009,São Pedro dos Crentes,4144
2111573,2010,São Pedro dos Crentes,4300
2111573,2011,São Pedro dos Crentes,4456
2111573,2012,São Pedro dos Crentes,4486
2111573,2013,São Pedro dos Crentes,4520
2111573,2014,São Pedro dos Crentes,4542
2111573,2015,São Pedro dos Crentes,4563
2111573,2016,São Pedro dos Crentes,4583
2111573,2017,São Pedro dos Crentes,4601
2111573,2018,São Pedro dos Crentes,4651
2111573,2019,São Pedro dos Crentes,4668
2111573,2020,São Pedro dos Crentes,4684
2111573,2021,São Pedro dos Crentes,4700
2111573,2022,São Pedro dos Crentes,5122
2111573,2023,São Pedro dos Crentes,5543
2111573,2024,São Pedro dos Crentes,5965
2111573,2025,São Pedro dos Crentes,5993
2111573,2026,São Pedro dos Crentes,5993
2111607,2008,São Raimundo das Mangabeiras,16447
2111607,2009,São Raimundo das Mangabeiras,16594
2111607,2010,São Raimundo das Mangabeiras,17134
2111607,2011,São Raimundo das Mangabeiras,17674
2111607,2012,São Raimundo das Mangabeiras,17868
2111607,2013,São Raimundo das Mangabeiras,18093
2111607,2014,São Raimundo das Mangabeiras,18255
2111607,2015,São Raimundo das Mangabeiras,18406
2111607,2016,São Raimundo das Mangabeiras,18548
2111607,2017,São Raimundo das Mangabeiras,18680
2111607,2018,São Raimundo das Mangabeiras,18755
2111607,2019,São Raimundo das Mangabeiras,18868
2111607,2020,São Raimundo das Mangabeiras,18980
2111607,2021,São Raimundo das Mangabeiras,19090
2111607,2022,São Raimundo das Mangabeiras,19103
2111607,2023,São Raimundo das Mangabeiras,19116
2111607,2024,São Raimundo das Mangabeiras,19129
2111607,2025,São Raimundo das Mangabeiras,19158
2111607,2026,São Raimundo das Mangabeiras,19158
2111631,2008,São Raimundo do Doca Bezerra,4590
2111631,2009,São Raimundo do Doca Bezerra,4372
2111631,2010,São Raimundo do Doca Bezerra,5146
2111631,2011,São Raimundo do Doca Bezerra,5921
2111631,2012,São Raimundo do Doca Bezerra,5757
2111631,2013,São Raimundo do Doca Bezerra,5554
2111631,2014,São Raimundo do Doca Bezerra,5387
2111631,2015,São Raimundo do Doca Bezerra,5230
2111631,2016,São Raimundo do Doca Bezerra,5082
2111631,2017,São Raimundo do Doca Bezerra,4946
2111631,2018,São Raimundo do Doca Bezerra,5345
2111631,2019,São Raimundo do Doca Bezerra,5237
2111631,2020,São Raimundo do Doca Bezerra,5131
2111631,2021,São Raimundo do Doca Bezerra,5028
2111631,2022,São Raimundo do Doca Bezerra,5274
2111631,2023,São Raimundo do Doca Bezerra,5521
2111631,2024,São Raimundo do Doca Bezerra,5767
2111631,2025,São Raimundo do Doca Bezerra,5761
2111631,2026,São Raimundo do Doca Bezerra,5761
2111672,2008,São Roberto,5145
2111672,2009,São Roberto,5217
2111672,2010,São Roberto,5647
2111672,2011,São Roberto,6077
2111672,2012,São Roberto,6193
2111672,2013,São Roberto,6329
2111672,2014,São Roberto,6432
2111672,2015,São Roberto,6529
2111672,2016,São Roberto,6620
2111672,2017,São Roberto,6704
2111672,2018,São Roberto,6649
2111672,2019,São Roberto,6719
2111672,2020,São Roberto,6789
2111672,2021,São Roberto,6856
2111672,2022,São Roberto,6105
2111672,2023,São Roberto,5353
2111672,2024,São Roberto,4602
2111672,2025,São Roberto,4577
2111672,2026,São Roberto,4577
2111706,2008,São Vicente Ferrer,20288
2111706,2009,São Vicente Ferrer,20463
2111706,2010,São Vicente Ferrer,20758
2111706,2011,São Vicente Ferrer,21052
2111706,2012,São Vicente Ferrer,21235
2111706,2013,São Vicente Ferrer,21445
2111706,2014,São Vicente Ferrer,21591
2111706,2015,São Vicente Ferrer,20678
2111706,2016,São Vicente Ferrer,20800
2111706,2017,São Vicente Ferrer,20913
2111706,2018,São Vicente Ferrer,22142
2111706,2019,São Vicente Ferrer,22247
2111706,2020,São Vicente Ferrer,22350
2111706,2021,São Vicente Ferrer,22452
2111706,2022,São Vicente Ferrer,21596
2111706,2023,São Vicente Ferrer,20741
2111706,2024,São Vicente Ferrer,19885
2111706,2025,São Vicente Ferrer,19865
2111706,2026,São Vicente Ferrer,19865
2111805,2008,Sítio Novo,16009
2111805,2009,Sítio Novo,16086
2111805,2010,Sítio Novo,16616
2111805,2011,Sítio Novo,17147
2111805,2012,Sítio Novo,17288
2111805,2013,Sítio Novo,17449
2111805,2014,Sítio Novo,17559
2111805,2015,Sítio Novo,17663
2111805,2016,Sítio Novo,17760
2111805,2017,Sítio Novo,17851
2111805,2018,Sítio Novo,18001
2111805,2019,Sítio Novo,18081
2111805,2020,Sítio Novo,18160
2111805,2021,Sítio Novo,18237
2111805,2022,Sítio Novo,17977
2111805,2023,Sítio Novo,17717
2111805,2024,Sítio Novo,17457
2111805,2025,Sítio Novo,17464
2111805,2026,Sítio Novo,17464
2112001,2008,Tasso Fragoso,6850
2112001,2009,Tasso Fragoso,6890
2112001,2010,Tasso Fragoso,7397
2112001,2011,Tasso Fragoso,7904
2112001,2012,Tasso Fragoso,8008
2112001,2013,Tasso Fragoso,8130
2112001,2014,Tasso Fragoso,8219
2112001,2015,Tasso Fragoso,8303
2112001,2016,Tasso Fragoso,8382
2112001,2017,Tasso Fragoso,8455
2112001,2018,Tasso Fragoso,8459
2112001,2019,Tasso Fragoso,8521
2112001,2020,Tasso Fragoso,8582
2112001,2021,Tasso Fragoso,8642
2112001,2022,Tasso Fragoso,8797
2112001,2023,Tasso Fragoso,8951
2112001,2024,Tasso Fragoso,9106
2112001,2025,Tasso Fragoso,9130
2112001,2026,Tasso Fragoso,9130
2112100,2008,Timbiras,26884
2112100,2009,Timbiras,26909
2112100,2010,Timbiras,27514
2112100,2011,Timbiras,28120
2112100,2012,Timbiras,28238
2112100,2013,Timbiras,28368
2112100,2014,Timbiras,28442
2112100,2015,Timbiras,28511
2112100,2016,Timbiras,28575
2112100,2017,Timbiras,28635
2112100,2018,Timbiras,29064
2112100,2019,Timbiras,29124
2112100,2020,Timbiras,29183
2112100,2021,Timbiras,29241
2112100,2022,Timbiras,28609
2112100,2023,Timbiras,27976
2112100,2024,Timbiras,27344
2112100,2025,Timbiras,27328
2112100,2026,Timbiras,27328
2112209,2008,Timon,148804
2112209,2009,Timon,150635
2112209,2010,Timon,154036
2112209,2011,Timon,157438
2112209,2012,Timon,159471
2112209,2013,Timon,161721
2112209,2014,Timon,163342
2112209,2015,Timon,164869
2112209,2016,Timon,166295
2112209,2017,Timon,167619
2112209,2018,Timon,167973
2112209,2019,Timon,169107
2112209,2020,Timon,170222
2112209,2021,Timon,171317
2112209,2022,Timon,174958
2112209,2023,Timon,178600
2112209,2024,Timon,182241
2112209,2025,Timon,182711
2112209,2026,Timon,182711
2112233,2008,Trizidela do Vale,18867
2112233,2009,Trizidela do Vale,19104
2112233,2010,Trizidela do Vale,19126
2112233,2011,Trizidela do Vale,19149
2112233,2012,Trizidela do Vale,19339
2112233,2013,Trizidela do Vale,19559
2112233,2014,Trizidela do Vale,20747
2112233,2015,Trizidela do Vale,20891
2112233,2016,Trizidela do Vale,21028
2112233,2017,Trizidela do Vale,21749
2112233,2018,Trizidela do Vale,21885
2112233,2019,Trizidela do Vale,21998
2112233,2020,Trizidela do Vale,22112
2112233,2021,Trizidela do Vale,22223
2112233,2022,Trizidela do Vale,22499
2112233,2023,Trizidela do Vale,22776
2112233,2024,Trizidela do Vale,23052
2112233,2025,Trizidela do Vale,23097
2112233,2026,Trizidela do Vale,23097
2112274,2008,Tufilândia,5677
2112274,2009,Tufilândia,5687
2112274,2010,Tufilândia,5656
2112274,2011,Tufilândia,5624
2112274,2012,Tufilândia,5651
2112274,2013,Tufilândia,5681
2112274,2014,Tufilândia,5699
2112274,2015,Tufilândia,5716
2112274,2016,Tufilândia,5731
2112274,2017,Tufilândia,5746
2112274,2018,Tufilândia,5826
2112274,2019,Tufilândia,5840
2112274,2020,Tufilândia,5854
2112274,2021,Tufilândia,5868
2112274,2022,Tufilândia,5790
2112274,2023,Tufilândia,5711
2112274,2024,Tufilândia,5633
2112274,2025,Tufilândia,5633
2112274,2026,Tufilândia,5633
2112308,2008,Tuntum,39041
2112308,2009,Tuntum,39380
2112308,2010,Tuntum,39470
2112308,2011,Tuntum,39560
2112308,2012,Tuntum,39924
2112308,2013,Tuntum,40273
2112308,2014,Tuntum,40566
2112308,2015,Tuntum,40844
2112308,2016,Tuntum,41102
2112308,2017,Tuntum,41342
