cod_ibge,municipio,ano,populacao,area_km2,densidade,pib_per_capita
2100055,Açailândia,2008,100017,5831.3,17.15,11300.01
2100055,Açailândia,2009,101130,5831.3,17.34,10529.04
2100055,Açailândia,2010,103192,5831.3,17.7,9807.32
2100055,Açailândia,2011,105255,5831.3,18.05,10626.76
2100055,Açailândia,2012,106422,5831.3,18.25,12210.73
2100055,Açailândia,2013,107790,5831.3,18.48,14540.03
2100055,Açailândia,2014,108765,5831.3,18.65,16367.43
2100055,Açailândia,2015,109685,5831.3,18.81,18373.16
2100055,Açailândia,2016,110543,5831.3,18.96,18107.83
2100055,Açailândia,2017,111339,5831.3,19.09,19784.06
2100055,Açailândia,2018,111757,5831.3,19.17,23255.61
2100055,Açailândia,2019,112445,5831.3,19.28,20939.52
2100055,Açailândia,2020,113121,5831.3,19.4,23555.38
2100055,Açailândia,2021,113783,5831.3,19.51,33647.67
2100055,Açailândia,2022,112691,5831.3,19.33,36817.08
2100055,Açailândia,2023,111598,5831.3,19.14,38299.63
2100055,Açailândia,2024,110506,5831.3,18.95,38678.1
2100055,Açailândia,2025,110611,5831.3,18.97,38641.38
2100055,Açailândia,2026,110611,5831.3,18.97,38641.38
2100105,Afonso Cunha,2008,5834,372.8,15.65,2283.34
2100105,Afonso Cunha,2009,5948,372.8,15.95,2692.5
2100105,Afonso Cunha,2010,5974,372.8,16.02,2887.01
2100105,Afonso Cunha,2011,6000,372.8,16.09,3513.5
2100105,Afonso Cunha,2012,6090,372.8,16.34,3830.87
2100105,Afonso Cunha,2013,6197,372.8,16.62,4486.85
2100105,Afonso Cunha,2014,6277,372.8,16.84,5681.54
2100105,Afonso Cunha,2015,6351,372.8,17.04,5681.0
2100105,Afonso Cunha,2016,6421,372.8,17.22,5510.05
2100105,Afonso Cunha,2017,6486,372.8,17.4,6915.05
2100105,Afonso Cunha,2018,6469,372.8,17.35,7934.77
2100105,Afonso Cunha,2019,6524,372.8,17.5,7994.33
2100105,Afonso Cunha,2020,6578,372.8,17.64,10925.21
2100105,Afonso Cunha,2021,6631,372.8,17.79,12826.42
2100105,Afonso Cunha,2022,6519,372.8,17.49,18023.16
2100105,Afonso Cunha,2023,6408,372.8,17.19,16476.44
2100105,Afonso Cunha,2024,6296,372.8,16.89,16769.54
2100105,Afonso Cunha,2025,6303,372.8,16.91,16750.91
2100105,Afonso Cunha,2026,6303,372.8,16.91,16750.91
2100154,Água Doce do Maranhão,2008,12213,444.4,27.48,2185.21
2100154,Água Doce do Maranhão,2009,12460,444.4,28.04,2360.51
2100154,Água Doce do Maranhão,2010,12093,444.4,27.21,2724.3
2100154,Água Doce do Maranhão,2011,11726,444.4,26.39,3528.91
2100154,Água Doce do Maranhão,2012,11865,444.4,26.7,3641.21
2100154,Água Doce do Maranhão,2013,12028,444.4,27.07,4414.53
2100154,Água Doce do Maranhão,2014,12146,444.4,27.33,4869.34
2100154,Água Doce do Maranhão,2015,12257,444.4,27.58,5289.88
2100154,Água Doce do Maranhão,2016,12360,444.4,27.81,5920.63
2100154,Água Doce do Maranhão,2017,12457,444.4,28.03,5874.13
2100154,Água Doce do Maranhão,2018,12488,444.4,28.1,6884.13
2100154,Água Doce do Maranhão,2019,12571,444.4,28.29,6734.47
2100154,Água Doce do Maranhão,2020,12652,444.4,28.47,7077.54
2100154,Água Doce do Maranhão,2021,12731,444.4,28.65,7983.82
2100154,Água Doce do Maranhão,2022,12636,444.4,28.43,9557.93
2100154,Água Doce do Maranhão,2023,12541,444.4,28.22,10425.48
2100154,Água Doce do Maranhão,2024,12446,444.4,28.01,10505.06
2100154,Água Doce do Maranhão,2025,12461,444.4,28.04,10492.42
2100154,Água Doce do Maranhão,2026,12461,444.4,28.04,10492.42
2100204,Alcântara,2008,21969,1173.1,18.73,2202.97
2100204,Alcântara,2009,22020,1173.1,18.77,2511.99
2100204,Alcântara,2010,21792,1173.1,18.58,2748.72
2100204,Alcântara,2011,21564,1173.1,18.38,3694.07
2100204,Alcântara,2012,21605,1173.1,18.42,6482.34
2100204,Alcântara,2013,21644,1173.1,18.45,4059.6
2100204,Alcântara,2014,21652,1173.1,18.46,4618.93
2100204,Alcântara,2015,21659,1173.1,18.46,4821.78
2100204,Alcântara,2016,21667,1173.1,18.47,5432.82
2100204,Alcântara,2017,21673,1173.1,18.47,5366.72
2100204,Alcântara,2018,22083,1173.1,18.82,5869.08
2100204,Alcântara,2019,22097,1173.1,18.84,5676.65
2100204,Alcântara,2020,22112,1173.1,18.85,5978.38
2100204,Alcântara,2021,22126,1173.1,18.86,6723.45
2100204,Alcântara,2022,21009,1173.1,17.91,7314.96
2100204,Alcântara,2023,19891,1173.1,16.96,8559.7
2100204,Alcântara,2024,18774,1173.1,16.0,9068.98
2100204,Alcântara,2025,18721,1173.1,15.96,9094.65
2100204,Alcântara,2026,18721,1173.1,15.96,9094.65
2100303,Aldeias Altas,2008,22328,1950.6,11.45,2828.51
2100303,Aldeias Altas,2009,22667,1950.6,11.62,3301.23
2100303,Aldeias Altas,2010,23506,1950.6,12.05,3302.9
2100303,Aldeias Altas,2011,24346,1950.6,12.48,3755.61
2100303,Aldeias Altas,2012,24726,1950.6,12.68,4132.13
2100303,Aldeias Altas,2013,25177,1950.6,12.91,4563.09
2100303,Aldeias Altas,2014,25509,1950.6,13.08,6664.98
2100303,Aldeias Altas,2015,25823,1950.6,13.24,8079.7
2100303,Aldeias Altas,2016,26115,1950.6,13.39,6498.22
2100303,Aldeias Altas,2017,26387,1950.6,13.53,6598.32
2100303,Aldeias Altas,2018,26302,1950.6,13.48,6882.18
2100303,Aldeias Altas,2019,26532,1950.6,13.6,7502.75
2100303,Aldeias Altas,2020,26757,1950.6,13.72,7895.13
2100303,Aldeias Altas,2021,26979,1950.6,13.83,9244.08
2100303,Aldeias Altas,2022,25913,1950.6,13.28,14254.24
2100303,Aldeias Altas,2023,24848,1950.6,12.74,13491.87
2100303,Aldeias Altas,2024,23782,1950.6,12.19,14096.63
2100303,Aldeias Altas,2025,23776,1950.6,12.19,14100.19
2100303,Aldeias Altas,2026,23776,1950.6,12.19,14100.19
2100402,Altamira do Maranhão,2008,7607,526.8,14.44,3787.04
2100402,Altamira do Maranhão,2009,7771,526.8,14.75,3353.75
2100402,Altamira do Maranhão,2010,9498,526.8,18.03,3205.94
2100402,Altamira do Maranhão,2011,11225,526.8,21.31,3226.46
2100402,Altamira do Maranhão,2012,11381,526.8,21.6,3482.12
2100402,Altamira do Maranhão,2013,11564,526.8,21.95,3965.67
2100402,Altamira do Maranhão,2014,11699,526.8,22.21,4694.42
2100402,Altamira do Maranhão,2015,11616,526.8,22.05,5173.64
2100402,Altamira do Maranhão,2016,10210,526.8,19.38,6150.93
2100402,Altamira do Maranhão,2017,8070,526.8,15.32,6981.16
2100402,Altamira do Maranhão,2018,8066,526.8,15.31,6994.67
2100402,Altamira do Maranhão,2019,8128,526.8,15.43,7210.51
2100402,Altamira do Maranhão,2020,8189,526.8,15.54,7518.99
2100402,Altamira do Maranhão,2021,8250,526.8,15.66,8668.12
2100402,Altamira do Maranhão,2022,7688,526.8,14.59,10319.46
2100402,Altamira do Maranhão,2023,7127,526.8,13.53,12395.54
2100402,Altamira do Maranhão,2024,6565,526.8,12.46,13456.66
2100402,Altamira do Maranhão,2025,6549,526.8,12.43,13489.54
2100402,Altamira do Maranhão,2026,6549,526.8,12.43,13489.54
2100436,Alto Alegre do Maranhão,2008,22676,394.4,57.49,3198.49
2100436,Alto Alegre do Maranhão,2009,22914,394.4,58.1,3647.99
2100436,Alto Alegre do Maranhão,2010,23942,394.4,60.7,4055.84
2100436,Alto Alegre do Maranhão,2011,24969,394.4,63.31,4382.51
2100436,Alto Alegre do Maranhão,2012,25326,394.4,64.21,5679.85
2100436,Alto Alegre do Maranhão,2013,25748,394.4,65.28,6400.65
2100436,Alto Alegre do Maranhão,2014,26056,394.4,66.06,7721.71
2100436,Alto Alegre do Maranhão,2015,26348,394.4,66.81,7677.93
2100436,Alto Alegre do Maranhão,2016,26619,394.4,67.49,8166.35
2100436,Alto Alegre do Maranhão,2017,26872,394.4,68.13,8184.91
2100436,Alto Alegre do Maranhão,2018,26839,394.4,68.05,10009.28
2100436,Alto Alegre do Maranhão,2019,27053,394.4,68.59,9693.82
2100436,Alto Alegre do Maranhão,2020,27858,394.4,70.63,8750.27
2100436,Alto Alegre do Maranhão,2021,28066,394.4,71.16,10800.19
2100436,Alto Alegre do Maranhão,2022,26892,394.4,68.18,13384.13
2100436,Alto Alegre do Maranhão,2023,25717,394.4,65.21,14710.66
2100436,Alto Alegre do Maranhão,2024,24543,394.4,62.23,15414.33
2100436,Alto Alegre do Maranhão,2025,24528,394.4,62.19,15423.76
2100436,Alto Alegre do Maranhão,2026,24528,394.4,62.19,15423.76
2100477,Alto Alegre do Pindaré,2008,32955,1884.3,17.49,2897.95
2100477,Alto Alegre do Pindaré,2009,33211,1884.3,17.63,2969.68
2100477,Alto Alegre do Pindaré,2010,32168,1884.3,17.07,3039.11
2100477,Alto Alegre do Pindaré,2011,31125,1884.3,16.52,3767.97
2100477,Alto Alegre do Pindaré,2012,31190,1884.3,16.55,4012.12
2100477,Alto Alegre do Pindaré,2013,31253,1884.3,16.59,4301.48
2100477,Alto Alegre do Pindaré,2014,31271,1884.3,16.6,4319.91
2100477,Alto Alegre do Pindaré,2015,31287,1884.3,16.6,4651.07
2100477,Alto Alegre do Pindaré,2016,31303,1884.3,16.61,5632.02
2100477,Alto Alegre do Pindaré,2017,31312,1884.3,16.62,5806.59
2100477,Alto Alegre do Pindaré,2018,31894,1884.3,16.93,5968.14
2100477,Alto Alegre do Pindaré,2019,31919,1884.3,16.94,6428.99
2100477,Alto Alegre do Pindaré,2020,31943,1884.3,16.95,7212.19
2100477,Alto Alegre do Pindaré,2021,31967,1884.3,16.96,7874.34
2100477,Alto Alegre do Pindaré,2022,30115,1884.3,15.98,9375.66
2100477,Alto Alegre do Pindaré,2023,28263,1884.3,15.0,10973.43
2100477,Alto Alegre do Pindaré,2024,26411,1884.3,14.02,11742.91
2100477,Alto Alegre do Pindaré,2025,26321,1884.3,13.97,11783.06
2100477,Alto Alegre do Pindaré,2026,26321,1884.3,13.97,11783.06
2100501,Alto Parnaíba,2008,10606,11173.3,0.95,9874.98
2100501,Alto Parnaíba,2009,10640,11173.3,0.95,12623.12
2100501,Alto Parnaíba,2010,10726,11173.3,0.96,12232.15
2100501,Alto Parnaíba,2011,10812,11173.3,0.97,14123.84
2100501,Alto Parnaíba,2012,10856,11173.3,0.97,19588.43
2100501,Alto Parnaíba,2013,10904,11173.3,0.98,22819.42
2100501,Alto Parnaíba,2014,10931,11173.3,0.98,26157.17
2100501,Alto Parnaíba,2015,10956,11173.3,0.98,28378.15
2100501,Alto Parnaíba,2016,10979,11173.3,0.98,16864.56
2100501,Alto Parnaíba,2017,11001,11173.3,0.98,26144.53
2100501,Alto Parnaíba,2018,11168,11173.3,1.0,31279.37
2100501,Alto Parnaíba,2019,11190,11173.3,1.0,30282.04
2100501,Alto Parnaíba,2020,11212,11173.3,1.0,43891.28
2100501,Alto Parnaíba,2021,11233,11173.3,1.01,51541.08
2100501,Alto Parnaíba,2022,11283,11173.3,1.01,69758.66
2100501,Alto Parnaíba,2023,11332,11173.3,1.01,50632.63
2100501,Alto Parnaíba,2024,11382,11173.3,1.02,50410.21
2100501,Alto Parnaíba,2025,11392,11173.3,1.02,50365.96
2100501,Alto Parnaíba,2026,11392,11173.3,1.02,50365.96
2100550,Amapá do Maranhão,2008,6361,504.7,12.6,2985.38
2100550,Amapá do Maranhão,2009,6451,504.7,12.78,3355.45
2100550,Amapá do Maranhão,2010,6480,504.7,12.84,3384.88
2100550,Amapá do Maranhão,2011,6508,504.7,12.89,3792.26
2100550,Amapá do Maranhão,2012,6583,504.7,13.04,4408.02
2100550,Amapá do Maranhão,2013,6669,504.7,13.21,4731.74
2100550,Amapá do Maranhão,2014,6731,504.7,13.34,5260.59
2100550,Amapá do Maranhão,2015,6789,504.7,13.45,5761.23
2100550,Amapá do Maranhão,2016,6844,504.7,13.56,7030.54
2100550,Amapá do Maranhão,2017,6895,504.7,13.66,7111.68
2100550,Amapá do Maranhão,2018,6918,504.7,13.71,7432.64
2100550,Amapá do Maranhão,2019,6962,504.7,13.79,7443.26
2100550,Amapá do Maranhão,2020,7005,504.7,13.88,7845.25
2100550,Amapá do Maranhão,2021,7047,504.7,13.96,9961.4
2100550,Amapá do Maranhão,2022,7153,504.7,14.17,10811.83
2100550,Amapá do Maranhão,2023,7258,504.7,14.38,13092.59
2100550,Amapá do Maranhão,2024,7364,504.7,14.59,12904.13
2100550,Amapá do Maranhão,2025,7380,504.7,14.62,12876.15
2100550,Amapá do Maranhão,2026,7380,504.7,14.62,12876.15
2100600,Amarante do Maranhão,2008,36850,7470.0,4.93,3214.9
2100600,Amarante do Maranhão,2009,37388,7470.0,5.01,3059.54
2100600,Amarante do Maranhão,2010,37920,7470.0,5.08,3416.27
2100600,Amarante do Maranhão,2011,38451,7470.0,5.15,3694.49
2100600,Amarante do Maranhão,2012,38953,7470.0,5.21,4392.76
2100600,Amarante do Maranhão,2013,39544,7470.0,5.29,4933.31
2100600,Amarante do Maranhão,2014,39974,7470.0,5.35,5626.03
2100600,Amarante do Maranhão,2015,40378,7470.0,5.41,6228.81
2100600,Amarante do Maranhão,2016,40756,7470.0,5.46,7012.24
2100600,Amarante do Maranhão,2017,41106,7470.0,5.5,6656.47
2100600,Amarante do Maranhão,2018,41136,7470.0,5.51,7625.19
2100600,Amarante do Maranhão,2019,41435,7470.0,5.55,7384.55
2100600,Amarante do Maranhão,2020,41729,7470.0,5.59,8032.9
2100600,Amarante do Maranhão,2021,42017,7470.0,5.62,9249.49
2100600,Amarante do Maranhão,2022,40789,7470.0,5.46,10667.88
2100600,Amarante do Maranhão,2023,39561,7470.0,5.3,12658.48
2100600,Amarante do Maranhão,2024,38333,7470.0,5.13,13063.99
2100600,Amarante do Maranhão,2025,38335,7470.0,5.13,13063.31
2100600,Amarante do Maranhão,2026,38335,7470.0,5.13,13063.31
2100709,Anajatuba,2008,24695,944.7,26.14,2797.12
2100709,Anajatuba,2009,25063,944.7,26.53,2946.53
2100709,Anajatuba,2010,25346,944.7,26.83,3252.39
2100709,Anajatuba,2011,25629,944.7,27.13,3857.51
2100709,Anajatuba,2012,25955,944.7,27.47,4243.85
2100709,Anajatuba,2013,26339,944.7,27.88,4856.03
2100709,Anajatuba,2014,26618,944.7,28.18,5325.12
2100709,Anajatuba,2015,26880,944.7,28.45,5543.53
2100709,Anajatuba,2016,27125,944.7,28.71,6432.81
2100709,Anajatuba,2017,27352,944.7,28.95,6469.36
2100709,Anajatuba,2018,26614,944.7,28.17,6670.06
2100709,Anajatuba,2019,26803,944.7,28.37,6541.81
2100709,Anajatuba,2020,26988,944.7,28.57,6786.76
2100709,Anajatuba,2021,27170,944.7,28.76,7641.0
2100709,Anajatuba,2022,26854,944.7,28.43,8793.55
2100709,Anajatuba,2023,26537,944.7,28.09,9625.77
2100709,Anajatuba,2024,26221,944.7,27.76,9741.77
2100709,Anajatuba,2025,26250,944.7,27.79,9731.01
2100709,Anajatuba,2026,26250,944.7,27.79,9731.01
2100808,Anapurus,2008,12990,611.7,21.24,6116.55
2100808,Anapurus,2009,13257,611.7,21.67,5550.5
2100808,Anapurus,2010,13738,611.7,22.46,5312.05
2100808,Anapurus,2011,14220,611.7,23.25,6797.05
2100808,Anapurus,2012,14492,611.7,23.69,5411.33
2100808,Anapurus,2013,14815,611.7,24.22,7226.26
2100808,Anapurus,2014,15057,611.7,24.62,8493.39
2100808,Anapurus,2015,15286,611.7,24.99,7165.31
2100808,Anapurus,2016,15499,611.7,25.34,8517.52
2100808,Anapurus,2017,15696,611.7,25.66,8657.87
2100808,Anapurus,2018,15566,611.7,25.45,8437.75
2100808,Anapurus,2019,15732,611.7,25.72,7659.04
2100808,Anapurus,2020,15894,611.7,25.98,8888.39
2100808,Anapurus,2021,16054,611.7,26.24,9287.53
2100808,Anapurus,2022,15406,611.7,25.19,11562.12
2100808,Anapurus,2023,14759,611.7,24.13,13064.1
2100808,Anapurus,2024,14111,611.7,23.07,13664.02
2100808,Anapurus,2025,14113,611.7,23.07,13662.08
2100808,Anapurus,2026,14113,611.7,23.07,13662.08
2100832,Apicum-Açu,2008,13641,342.6,39.82,2101.46
2100832,Apicum-Açu,2009,13890,342.6,40.54,2663.93
2100832,Apicum-Açu,2010,14573,342.6,42.54,2650.79
2100832,Apicum-Açu,2011,15256,342.6,44.53,3186.16
2100832,Apicum-Açu,2012,15542,342.6,45.36,3643.55
2100832,Apicum-Açu,2013,17474,342.6,51.0,4236.69
2100832,Apicum-Açu,2014,17712,342.6,51.7,4966.29
2100832,Apicum-Açu,2015,17948,342.6,52.39,5050.59
2100832,Apicum-Açu,2016,18169,342.6,53.03,5733.72
2100832,Apicum-Açu,2017,18374,342.6,53.63,5663.66
2100832,Apicum-Açu,2018,17063,342.6,49.8,6374.61
2100832,Apicum-Açu,2019,17239,342.6,50.32,6808.17
2100832,Apicum-Açu,2020,17413,342.6,50.83,7041.12
2100832,Apicum-Açu,2021,17582,342.6,51.32,7618.36
2100832,Apicum-Açu,2022,17716,342.6,51.71,8612.44
2100832,Apicum-Açu,2023,17850,342.6,52.1,9530.36
2100832,Apicum-Açu,2024,17984,342.6,52.49,9459.35
2100832,Apicum-Açu,2025,18033,342.6,52.64,9433.65
2100832,Apicum-Açu,2026,18033,342.6,52.64,9433.65
2100873,Araguanã,2008,10221,808.9,12.64,2486.35
2100873,Araguanã,2009,10325,808.9,12.76,2742.18
2100873,Araguanã,2010,10916,808.9,13.49,3296.35
2100873,Araguanã,2011,11508,808.9,14.23,3587.42
2100873,Araguanã,2012,14407,808.9,17.81,3098.08
2100873,Araguanã,2013,14658,808.9,18.12,3841.86
2100873,Araguanã,2014,14843,808.9,18.35,4188.17
2100873,Araguanã,2015,15018,808.9,18.57,4318.82
2100873,Araguanã,2016,15182,808.9,18.77,5125.87
2100873,Araguanã,2017,15332,808.9,18.95,5074.03
2100873,Araguanã,2018,15297,808.9,18.91,5298.75
2100873,Araguanã,2019,15426,808.9,19.07,5145.99
2100873,Araguanã,2020,15551,808.9,19.22,5836.02
2100873,Araguanã,2021,15675,808.9,19.38,6489.82
2100873,Araguanã,2022,14232,808.9,17.59,7882.8
2100873,Araguanã,2023,12790,808.9,15.81,10002.74
2100873,Araguanã,2024,11347,808.9,14.03,11274.79
2100873,Araguanã,2025,11297,808.9,13.97,11324.69
2100873,Araguanã,2026,11297,808.9,13.97,11324.69
2100907,Araioses,2008,38800,1797.8,21.58,2944.46
2100907,Araioses,2009,39166,1797.8,21.79,3739.7
2100907,Araioses,2010,41128,1797.8,22.88,3457.98
2100907,Araioses,2011,43089,1797.8,23.97,3866.04
2100907,Araioses,2012,43653,1797.8,24.28,3995.99
2100907,Araioses,2013,44317,1797.8,24.65,4264.8
2100907,Araioses,2014,44800,1797.8,24.92,4828.33
2100907,Araioses,2015,45255,1797.8,25.17,5182.76
2100907,Araioses,2016,45680,1797.8,25.41,5636.06
2100907,Araioses,2017,46074,1797.8,25.63,5841.43
2100907,Araioses,2018,46103,1797.8,25.64,5843.42
2100907,Araioses,2019,46440,1797.8,25.83,5803.55
2100907,Araioses,2020,46771,1797.8,26.02,5898.95
2100907,Araioses,2021,47095,1797.8,26.2,6004.23
2100907,Araioses,2022,44823,1797.8,24.93,6939.76
2100907,Araioses,2023,42550,1797.8,23.67,8256.73
2100907,Araioses,2024,40278,1797.8,22.4,8722.48
2100907,Araioses,2025,40231,1797.8,22.38,8732.67
2100907,Araioses,2026,40231,1797.8,22.38,8732.67
2100956,Arame,2008,27967,2989.1,9.36,3037.12
2100956,Arame,2009,27750,2989.1,9.28,3176.79
2100956,Arame,2010,29792,2989.1,9.97,3497.85
2100956,Arame,2011,31835,2989.1,10.65,4006.6
2100956,Arame,2012,31729,2989.1,10.61,4626.49
2100956,Arame,2013,31867,2989.1,10.66,5042.14
2100956,Arame,2014,31944,2989.1,10.69,5578.54
2100956,Arame,2015,32015,2989.1,10.71,5624.14
2100956,Arame,2016,32083,2989.1,10.73,6945.17
2100956,Arame,2017,32145,2989.1,10.75,6594.15
2100956,Arame,2018,32637,2989.1,10.92,7146.67
2100956,Arame,2019,32701,2989.1,10.94,7219.14
2100956,Arame,2020,32764,2989.1,10.96,7692.01
2100956,Arame,2021,32825,2989.1,10.98,8844.33
2100956,Arame,2022,30614,2989.1,10.24,9672.18
2100956,Arame,2023,28402,2989.1,9.5,11288.75
2100956,Arame,2024,26191,2989.1,8.76,12241.72
2100956,Arame,2025,26089,2989.1,8.73,12289.59
2100956,Arame,2026,26089,2989.1,8.73,12289.59
2101004,Arari,2008,28585,1105.1,25.87,3303.03
2101004,Arari,2009,28787,1105.1,26.05,3400.46
2101004,Arari,2010,28719,1105.1,25.99,3899.33
2101004,Arari,2011,28651,1105.1,25.93,5000.14
2101004,Arari,2012,28809,1105.1,26.07,5183.14
2101004,Arari,2013,28986,1105.1,26.23,5843.48
2101004,Arari,2014,29096,1105.1,26.33,6844.79
2101004,Arari,2015,29200,1105.1,26.42,7192.91
2101004,Arari,2016,29297,1105.1,26.51,8020.55
2101004,Arari,2017,29388,1105.1,26.59,7812.13
2101004,Arari,2018,29764,1105.1,26.93,8514.82
2101004,Arari,2019,29848,1105.1,27.01,8445.73
2101004,Arari,2020,29932,1105.1,27.09,9093.55
2101004,Arari,2021,30014,1105.1,27.16,10436.83
2101004,Arari,2022,30183,1105.1,27.31,12033.83
2101004,Arari,2023,30352,1105.1,27.47,13927.02
2101004,Arari,2024,30521,1105.1,27.62,13849.91
2101004,Arari,2025,30555,1105.1,27.65,13834.5
2101004,Arari,2026,30555,1105.1,27.65,13834.5
2101103,Axixá,2008,14743,161.1,91.51,1981.28
2101103,Axixá,2009,15203,161.1,94.37,2332.17
2101103,Axixá,2010,13354,161.1,82.89,2383.26
2101103,Axixá,2011,11505,161.1,71.42,3374.53
2101103,Axixá,2012,11599,161.1,72.0,3782.65
2101103,Axixá,2013,11706,161.1,72.66,4575.94
2101103,Axixá,2014,11780,161.1,73.12,4929.88
2101103,Axixá,2015,11850,161.1,73.56,5196.79
2101103,Axixá,2016,11915,161.1,73.96,5900.97
2101103,Axixá,2017,11975,161.1,74.33,5742.88
2101103,Axixá,2018,12076,161.1,74.96,6115.93
2101103,Axixá,2019,12130,161.1,75.29,6470.65
2101103,Axixá,2020,12183,161.1,75.62,6907.9
2101103,Axixá,2021,12234,161.1,75.94,7963.22
2101103,Axixá,2022,12182,161.1,75.62,8759.81
2101103,Axixá,2023,12131,161.1,75.3,9737.94
2101103,Axixá,2024,12079,161.1,74.98,9779.87
2101103,Axixá,2025,12091,161.1,75.05,9770.16
2101103,Axixá,2026,12091,161.1,75.05,9770.16
2101202,Bacabal,2008,97946,1664.2,58.85,5791.33
2101202,Bacabal,2009,98489,1664.2,59.18,6132.97
2101202,Bacabal,2010,99552,1664.2,59.82,6097.89
2101202,Bacabal,2011,100615,1664.2,60.46,6454.5
2101202,Bacabal,2012,101195,1664.2,60.81,7446.45
2101202,Bacabal,2013,101851,1664.2,61.2,8646.77
2101202,Bacabal,2014,102265,1664.2,61.45,10377.46
2101202,Bacabal,2015,102656,1664.2,61.68,9908.1
2101202,Bacabal,2016,103020,1664.2,61.9,10959.32
2101202,Bacabal,2017,103359,1664.2,62.11,10966.95
2101202,Bacabal,2018,104633,1664.2,62.87,11571.97
2101202,Bacabal,2019,104949,1664.2,63.06,11953.28
2101202,Bacabal,2020,104790,1664.2,62.97,12931.74
2101202,Bacabal,2021,105094,1664.2,63.15,14411.48
2101202,Bacabal,2022,105936,1664.2,63.66,16503.5
2101202,Bacabal,2023,106778,1664.2,64.16,17914.44
2101202,Bacabal,2024,107620,1664.2,64.67,17774.28
2101202,Bacabal,2025,107755,1664.2,64.75,17752.01
2101202,Bacabal,2026,107755,1664.2,64.75,17752.01
2101251,Bacabeira,2008,15115,545.4,27.71,11794.51
2101251,Bacabeira,2009,15574,545.4,28.56,6642.29
2101251,Bacabeira,2010,15419,545.4,28.27,10799.21
2101251,Bacabeira,2011,15264,545.4,27.99,19136.46
2101251,Bacabeira,2012,15591,545.4,28.59,18190.43
2101251,Bacabeira,2013,15982,545.4,29.3,16569.7
2101251,Bacabeira,2014,16276,545.4,29.84,23545.83
2101251,Bacabeira,2015,16553,545.4,30.35,16995.83
2101251,Bacabeira,2016,16812,545.4,30.83,20509.22
2101251,Bacabeira,2017,17053,545.4,31.27,19901.19
2101251,Bacabeira,2018,16855,545.4,30.9,18203.32
2101251,Bacabeira,2019,17055,545.4,31.27,14874.35
2101251,Bacabeira,2020,17252,545.4,31.63,20412.59
2101251,Bacabeira,2021,17446,545.4,31.99,34350.85
2101251,Bacabeira,2022,17435,545.4,31.97,25830.51
2101251,Bacabeira,2023,17425,545.4,31.95,26756.15
2101251,Bacabeira,2024,17414,545.4,31.93,26773.06
2101251,Bacabeira,2025,17459,545.4,32.01,26704.05
2101251,Bacabeira,2026,17459,545.4,32.01,26704.05
2101301,Bacuri,2008,16500,854.3,19.31,2180.85
2101301,Bacuri,2009,16585,854.3,19.41,2519.32
2101301,Bacuri,2010,16636,854.3,19.47,2609.1
2101301,Bacuri,2011,16687,854.3,19.53,3137.77
2101301,Bacuri,2012,17437,854.3,20.41,3548.66
2101301,Bacuri,2013,17164,854.3,20.09,4492.37
2101301,Bacuri,2014,17280,854.3,20.23,4967.3
2101301,Bacuri,2015,17335,854.3,20.29,4892.88
2101301,Bacuri,2016,17388,854.3,20.35,5223.31
2101301,Bacuri,2017,17435,854.3,20.41,5537.6
2101301,Bacuri,2018,18508,854.3,21.66,5309.65
2101301,Bacuri,2019,18582,854.3,21.75,5811.32
2101301,Bacuri,2020,18654,854.3,21.84,5984.35
2101301,Bacuri,2021,18726,854.3,21.92,6561.57
2101301,Bacuri,2022,18021,854.3,21.09,7688.59
2101301,Bacuri,2023,17315,854.3,20.27,9030.49
2101301,Bacuri,2024,16610,854.3,19.44,9413.79
2101301,Bacuri,2025,16591,854.3,19.42,9424.57
2101301,Bacuri,2026,16591,854.3,19.42,9424.57
2101350,Bacurituba,2008,5597,415.5,13.47,2260.14
2101350,Bacurituba,2009,5687,415.5,13.69,2617.02
2101350,Bacurituba,2010,5514,415.5,13.27,2817.92
2101350,Bacurituba,2011,5341,415.5,12.85,4252.2
2101350,Bacurituba,2012,5387,415.5,12.97,4451.09
2101350,Bacurituba,2013,5440,415.5,13.09,4124.63
2101350,Bacurituba,2014,5477,415.5,13.18,4973.71
2101350,Bacurituba,2015,5511,415.5,13.26,5200.69
2101350,Bacurituba,2016,5544,415.5,13.34,6092.35
2101350,Bacurituba,2017,5574,415.5,13.42,6297.27
2101350,Bacurituba,2018,5617,415.5,13.52,6242.66
2101350,Bacurituba,2019,5644,415.5,13.58,6299.26
2101350,Bacurituba,2020,5670,415.5,13.65,6738.1
2101350,Bacurituba,2021,5696,415.5,13.71,6950.49
2101350,Bacurituba,2022,5589,415.5,13.45,8137.41
2101350,Bacurituba,2023,5481,415.5,13.19,9512.5
2101350,Bacurituba,2024,5374,415.5,12.93,9701.9
2101350,Bacurituba,2025,5375,415.5,12.94,9700.09
2101350,Bacurituba,2026,5375,415.5,12.94,9700.09
2101400,Balsas,2008,81497,13189.9,6.18,15831.37
2101400,Balsas,2009,83617,13189.9,6.34,16888.47
2101400,Balsas,2010,84470,13189.9,6.4,17033.38
2101400,Balsas,2011,85322,13189.9,6.47,18034.08
2101400,Balsas,2012,87057,13189.9,6.6,23928.97
2101400,Balsas,2013,89126,13189.9,6.76,28339.08
2101400,Balsas,2014,90679,13189.9,6.87,32135.37
