municipio,ano,casos,populacao,densidade,pib_per_capita,estrato,IES0001,IAG0001,esgoto_pct,agua_pct,log_pib,log_dens,ano_c
Medianeira,2008,494,39700,120.52,14984.96,cobertura baixa,42.69,92.83,42.69,92.83,9.614802310411198,4.791815714262101,0
Medianeira,2009,318,39857,121.0,16209.7,cobertura baixa,42.69,92.83,42.69,92.83,9.693365107464077,4.795790545596741,1
Medianeira,2010,371,40990,124.44,18303.44,cobertura baixa,42.69,92.83,42.69,92.83,9.814844299305912,4.8238236720294365,2
Medianeira,2011,263,42124,127.88,21754.63,cobertura baixa,42.69,92.83,42.69,92.83,9.987581887425687,4.851092324191641,3
Medianeira,2012,262,42420,128.78,24382.77,cobertura baixa,42.69,92.83,42.69,92.83,10.1016320143007,4.858105522110037,4
Medianeira,2013,243,44149,134.03,28674.33,cobertura baixa,42.69,92.83,42.69,92.83,10.263757576423814,4.898063655490406,5
Medianeira,2014,191,44523,135.16,31048.72,cobertura baixa,42.69,92.83,42.69,92.83,10.34331286267937,4.90645926184609,6
Medianeira,2015,108,44885,136.26,33029.23,cobertura baixa,42.69,92.83,42.69,92.83,10.405148205972624,4.914564825345522,7
Medianeira,2016,130,45239,137.34,36981.87,cobertura baixa,42.69,92.83,42.69,92.83,10.51818307153713,4.9224596031925305,8
Medianeira,2017,95,45586,138.39,39995.74,cobertura baixa,42.69,92.83,42.69,92.83,10.596528227424546,4.930075786237839,9
Medianeira,2018,58,45812,139.08,42116.0,cobertura baixa,42.69,92.83,42.69,92.83,10.64818299497665,4.935049307139661,10
Medianeira,2019,145,46198,140.25,42284.71,cobertura baixa,42.69,92.83,42.69,92.83,10.652180833968849,4.943426544402806,11
Medianeira,2020,27,46574,141.39,44412.91,cobertura baixa,42.69,92.83,42.69,92.83,10.70128547192191,4.951522029603749,12
Medianeira,2021,19,46940,142.5,52024.71,cobertura baixa,42.69,92.83,42.69,92.83,10.859474077003147,4.959341999708705,13
Medianeira,2022,17,50333,152.8,52540.28,cobertura baixa,42.69,92.83,42.69,92.83,10.869335392498265,5.02912987673242,14
Medianeira,2023,32,53727,163.11,55979.23,cobertura baixa,42.69,92.83,42.69,92.83,10.932736008062376,5.094424819825939,15
Medianeira,2024,41,57120,173.41,52653.99,cobertura baixa,42.69,92.83,42.69,92.83,10.871497298166483,5.1556587328104575,16
Medianeira,2025,47,57910,175.8,51935.69,cobertura baixa,42.69,92.83,42.69,92.83,10.857761501411723,5.169346985251076,17
Medianeira,2026,17,57910,175.8,51935.69,cobertura baixa,42.69,92.83,42.69,92.83,10.857761501411723,5.169346985251076,18
Mercedes,2008,29,4879,24.69,16898.54,sem rede,,95.11,0.0,95.11,9.734982506646743,3.206398303357088,0
Mercedes,2009,18,4902,24.81,13944.51,sem rede,,95.11,0.0,95.11,9.542841161401924,3.21124679770371,1
Mercedes,2010,11,4991,25.26,17099.38,sem rede,,95.11,0.0,95.11,9.746797484523498,3.229222116922345,2
Mercedes,2011,6,5080,25.71,19142.52,sem rede,,95.11,0.0,95.11,9.859667317782344,3.246880021277798,3
Mercedes,2012,2,5113,25.88,20994.52,sem rede,,95.11,0.0,95.11,9.95201673027061,3.2534704696327,4
Mercedes,2013,4,5316,26.9,27848.57,sem rede,,95.11,0.0,95.11,10.234536897538051,3.292126286607793,5
Mercedes,2014,4,5357,27.11,30034.53,sem rede,,95.11,0.0,95.11,10.310102998751637,3.299902663510574,6
Mercedes,2015,8,5398,27.32,32309.93,sem rede,,95.11,0.0,95.11,10.38312989230428,3.307619034702589,7
Mercedes,2016,6,5437,27.52,36693.21,sem rede,,95.11,0.0,95.11,10.510347003301552,3.314913013065143,8
Mercedes,2017,1,5476,27.71,37414.17,sem rede,,95.11,0.0,95.11,10.529804788652202,3.321793358874887,9
Mercedes,2018,0,5493,27.8,39391.41,sem rede,,95.11,0.0,95.11,10.581303051211576,3.3250360206965914,10
Mercedes,2019,3,5536,28.02,35571.53,sem rede,,95.11,0.0,95.11,10.479300877793088,3.332918540908861,11
Mercedes,2020,0,5577,28.22,44276.13,sem rede,,95.11,0.0,95.11,10.698200984629128,3.340030946424668,12
Mercedes,2021,1,5617,28.43,49530.18,sem rede,,95.11,0.0,95.11,10.810337459736795,3.3474449256629084,13
Mercedes,2022,1,5790,29.3,45340.93,sem rede,,95.11,0.0,95.11,10.721965435540616,3.3775875160230218,14
Mercedes,2023,0,5963,30.18,52300.69,sem rede,,95.11,0.0,95.11,10.864764843082622,3.407179453339703,15
Mercedes,2024,0,6136,31.05,50826.11,sem rede,,95.11,0.0,95.11,10.83616547790391,3.435598808379488,16
Mercedes,2025,0,6194,31.35,50350.18,sem rede,,95.11,0.0,95.11,10.826757473115492,3.4452142670789296,17
Mercedes,2026,0,6194,31.35,50350.18,sem rede,,95.11,0.0,95.11,10.826757473115492,3.4452142670789296,18
Nova Aurora,2008,4,11833,25.09,17163.61,cobertura baixa,58.46,83.32,58.46,83.32,9.750546723877038,3.222469360378331,0
Nova Aurora,2009,9,11636,24.67,15956.86,cobertura baixa,58.46,83.32,58.46,83.32,9.677644109792945,3.2055879305412653,1
Nova Aurora,2010,6,11683,24.77,17542.41,cobertura baixa,58.46,83.32,58.46,83.32,9.772376656715677,3.209633243501268,2
Nova Aurora,2011,22,11730,24.87,20871.78,cobertura baixa,58.46,83.32,58.46,83.32,9.946153286324064,3.2136622578153133,3
Nova Aurora,2012,21,11598,24.59,24358.42,cobertura baixa,58.46,83.32,58.46,83.32,10.100632859293375,3.202339856228101,4
Nova Aurora,2013,12,11786,24.99,31266.93,cobertura baixa,58.46,83.32,58.46,83.32,10.35031626846558,3.218475744846861,5
Nova Aurora,2014,5,11659,24.72,34330.3,cobertura baixa,58.46,83.32,58.46,83.32,10.443783625126052,3.20761263258949,6
Nova Aurora,2015,4,11537,24.46,37843.89,cobertura baixa,58.46,83.32,58.46,83.32,10.541224819150624,3.1970391302590264,7
Nova Aurora,2016,13,11418,24.21,45562.97,cobertura baixa,58.46,83.32,58.46,83.32,10.726850604198495,3.1867657709499673,8
Nova Aurora,2017,3,11300,23.96,48606.99,cobertura baixa,58.46,83.32,58.46,83.32,10.791522626706945,3.1763857732472487,9
Nova Aurora,2018,4,10650,22.58,58756.53,cobertura baixa,58.46,83.32,58.46,83.32,10.98115757476599,3.1170645587215158,10
Nova Aurora,2019,17,10472,22.21,52995.42,cobertura baixa,58.46,83.32,58.46,83.32,10.87796077370592,3.100542637906336,11
Nova Aurora,2020,21,10299,21.84,72354.4,cobertura baixa,58.46,83.32,58.46,83.32,11.189331545690747,3.083743150876704,12
Nova Aurora,2021,1,10131,21.48,80915.51,cobertura baixa,58.46,83.32,58.46,83.32,11.301160802841585,3.067122269640664,13
Nova Aurora,2022,3,11494,24.37,74087.35,cobertura baixa,58.46,83.32,58.46,83.32,11.21300008146101,3.193352867637115,14
Nova Aurora,2023,3,12856,27.26,80959.32,cobertura baixa,58.46,83.32,58.46,83.32,11.301702085276533,3.3054204262683866,15
Nova Aurora,2024,13,14219,30.15,73198.75,cobertura baixa,58.46,83.32,58.46,83.32,11.200933623300866,3.4061849231731944,16
Nova Aurora,2025,11,14331,30.39,72626.68,cobertura baixa,58.46,83.32,58.46,83.32,11.19308762641678,3.414113606928702,17
Nova Aurora,2026,4,14331,30.39,72626.68,cobertura baixa,58.46,83.32,58.46,83.32,11.19308762641678,3.414113606928702,18
Ouro Verde do Oeste,2008,35,5636,19.19,14248.76,sem rede,,74.6,0.0,74.6,9.56442516436669,2.9543893100196086,0
Ouro Verde do Oeste,2009,21,5648,19.23,11869.87,sem rede,,74.6,0.0,74.6,9.381758535563959,2.9564715596006885,1
Ouro Verde do Oeste,2010,3,5678,19.33,13672.24,sem rede,,74.6,0.0,74.6,9.523122778766574,2.9616582932202395,2
Ouro Verde do Oeste,2011,24,5709,19.44,15257.14,sem rede,,74.6,0.0,74.6,9.632802869186984,2.967332799032293,3
Ouro Verde do Oeste,2012,19,5726,19.5,16409.54,sem rede,,74.6,0.0,74.6,9.705618152003247,2.970414465569701,4
Ouro Verde do Oeste,2013,14,5927,20.18,23436.98,sem rede,,74.6,0.0,74.6,10.062070395799973,3.004692014925463,5
Ouro Verde do Oeste,2014,19,5952,20.27,24502.52,sem rede,,74.6,0.0,74.6,10.106531248386242,3.0091419604639085,6
Ouro Verde do Oeste,2015,3,5976,20.35,24964.19,sem rede,,74.6,0.0,74.6,10.125197676984753,3.013080911888604,7
Ouro Verde do Oeste,2016,4,6000,20.43,28097.17,sem rede,,74.6,0.0,74.6,10.243424138506297,3.0170044088295307,8
Ouro Verde do Oeste,2017,3,6023,20.51,29023.24,sem rede,,74.6,0.0,74.6,10.275852167346004,3.0209125720842893,9
Ouro Verde do Oeste,2018,1,5975,20.34,29576.07,sem rede,,74.6,0.0,74.6,10.294720867397546,3.012589390620414,10
Ouro Verde do Oeste,2019,0,5996,20.42,29985.99,sem rede,,74.6,0.0,74.6,10.308485551565832,3.01651481273652,11
Ouro Verde do Oeste,2020,0,6016,20.48,43839.93,sem rede,,74.6,0.0,74.6,10.688300324905294,3.019448800171307,12
Ouro Verde do Oeste,2021,0,6036,20.55,52786.94,sem rede,,74.6,0.0,74.6,10.874019090613823,3.022860940942244,13
Ouro Verde do Oeste,2022,0,6368,21.68,37282.04,sem rede,,74.6,0.0,74.6,10.526266988332429,3.0763901765714454,14
Ouro Verde do Oeste,2023,1,6699,22.81,44355.43,sem rede,,74.6,0.0,74.6,10.699990415417897,3.1271990362962967,15
Ouro Verde do Oeste,2024,0,7031,23.94,42260.99,sem rede,,74.6,0.0,74.6,10.651619717303605,3.1755507001298273,16
Ouro Verde do Oeste,2025,2,7102,24.18,41838.5,sem rede,,74.6,0.0,74.6,10.641572247235727,3.1855258451866466,17
Ouro Verde do Oeste,2026,1,7102,24.18,41838.5,sem rede,,74.6,0.0,74.6,10.641572247235727,3.1855258451866466,18
Palotina,2008,170,28691,43.96,24753.79,cobertura alta,76.65,92.05,76.65,92.05,10.116733887586564,3.7832801295354206,0
Palotina,2009,105,28966,44.38,25311.85,cobertura alta,76.65,92.05,76.65,92.05,10.139027944506838,3.792788917504448,1
Palotina,2010,217,28936,44.33,27606.79,cobertura alta,76.65,92.05,76.65,92.05,10.225817035941391,3.7916616487569623,2
Palotina,2011,203,28907,44.29,32496.63,cobertura alta,76.65,92.05,76.65,92.05,10.388891670633718,3.790758917935107,3
Palotina,2012,116,29123,44.62,34812.31,cobertura alta,76.65,92.05,76.65,92.05,10.45772633884505,3.7981821890043865,4
Palotina,2013,48,30327,46.46,45312.69,cobertura alta,76.65,92.05,76.65,92.05,10.721342404691688,3.838591727342263,5
Palotina,2014,90,30598,46.88,47319.5,cobertura alta,76.65,92.05,76.65,92.05,10.764677751679779,3.8475911452687575,6
Palotina,2015,47,30859,47.28,53437.51,cobertura alta,76.65,92.05,76.65,92.05,10.8862682128136,3.856087373097843,7
Palotina,2016,64,31115,47.67,62617.71,cobertura alta,76.65,92.05,76.65,92.05,11.044803424425695,3.864302269216734,8
Palotina,2017,91,31366,48.06,64942.84,cobertura alta,76.65,92.05,76.65,92.05,11.081262777376908,3.872450230308323,9
Palotina,2018,54,31564,48.36,69645.42,cobertura alta,76.65,92.05,76.65,92.05,11.151172219687622,3.878673025746592,10
Palotina,2019,63,31846,48.79,67256.77,cobertura alta,76.65,92.05,76.65,92.05,11.116272961542268,3.8875253738277458,11
Palotina,2020,24,32121,49.21,83298.96,cobertura alta,76.65,92.05,76.65,92.05,11.330191343082998,3.8960968548778867,12
Palotina,2021,54,32389,49.62,86937.39,cobertura alta,76.65,92.05,76.65,92.05,11.37294348338822,3.9043939782636548,13
Palotina,2022,93,33800,51.78,92004.85,cobertura alta,76.65,92.05,76.65,92.05,11.429596572032969,3.947003974323392,14
Palotina,2023,74,35212,53.95,105023.71,cobertura alta,76.65,92.05,76.65,92.05,11.561941413172336,3.9880576917041437,15
Palotina,2024,84,36623,56.11,100977.39,cobertura alta,76.65,92.05,76.65,92.05,11.522651909376558,4.0273140497628805,16
Palotina,2025,39,37039,56.75,99843.27,cobertura alta,76.65,92.05,76.65,92.05,11.511356935470753,4.038655656361512,17
Palotina,2026,36,37039,56.75,99843.27,cobertura alta,76.65,92.05,76.65,92.05,11.511356935470753,4.038655656361512,18
Pato Bragado,2008,6,4867,35.81,11824.12,sem rede,,100.0,0.0,100.0,9.37789679198628,3.5782271840103412,0
Pato Bragado,2009,15,4947,36.4,10687.29,sem rede,,100.0,0.0,100.0,9.276810463929163,3.594568774642695,1
Pato Bragado,2010,13,4914,36.16,13460.11,sem rede,,100.0,0.0,100.0,9.507485775527881,3.5879535355239756,2
Pato Bragado,2011,25,4882,35.92,15472.55,sem rede,,100.0,0.0,100.0,9.646822765148125,3.581294243433999,3
Pato Bragado,2012,17,4939,36.34,16209.76,sem rede,,100.0,0.0,100.0,9.693368808944609,3.592919062968025,4
Pato Bragado,2013,14,5170,38.04,21607.93,sem rede,,100.0,0.0,100.0,9.980815655926293,3.6386382376771897,5
Pato Bragado,2014,13,5239,38.55,24362.86,sem rede,,100.0,0.0,100.0,10.10081512051526,3.6519561000093383,6
Pato Bragado,2015,26,5304,39.03,24704.75,sem rede,,100.0,0.0,100.0,10.114750811819622,3.6643305811925235,7
Pato Bragado,2016,8,5369,39.51,28049.17,sem rede,,100.0,0.0,100.0,10.241714320495223,3.6765538044232993,8
Pato Bragado,2017,33,5432,39.97,29336.34,sem rede,,100.0,0.0,100.0,10.286582299539468,3.688129172723232,9
Pato Bragado,2018,43,5535,40.73,29832.34,sem rede,,100.0,0.0,100.0,10.303348318951125,3.706964921660321,10
Pato Bragado,2019,29,5610,41.28,30413.9,sem rede,,100.0,0.0,100.0,10.322655019735507,3.720378121173307,11
Pato Bragado,2020,28,5684,41.82,38500.0,sem rede,,100.0,0.0,100.0,10.558413520275876,3.7333746940004877,12
Pato Bragado,2021,42,5755,42.35,42308.08,sem rede,,100.0,0.0,100.0,10.652733363341495,3.7459684210980635,13
Pato Bragado,2022,36,5816,42.8,38397.87,sem rede,,100.0,0.0,100.0,10.55575726828737,3.756538102587751,14
Pato Bragado,2023,97,5878,43.25,45890.44,sem rede,,100.0,0.0,100.0,10.73401209548848,3.7669972333778885,15
Pato Bragado,2024,50,5939,43.7,45419.09,sem rede,,100.0,0.0,100.0,10.72368778023207,3.7773481021015445,16
Pato Bragado,2025,19,6004,44.18,44927.38,sem rede,,100.0,0.0,100.0,10.712802687432713,3.788272197991971,17
Pato Bragado,2026,10,6004,44.18,44927.38,sem rede,,100.0,0.0,100.0,10.712802687432713,3.788272197991971,18
Quatro Pontes,2008,80,3789,33.06,19111.38,sem rede,,76.21,0.0,76.21,9.858039248127834,3.498324092392878,0
Quatro Pontes,2009,58,3800,33.16,17494.21,sem rede,,76.21,0.0,76.21,9.769625248023448,3.501344330267094,1
Quatro Pontes,2010,39,3808,33.23,20197.74,sem rede,,76.21,0.0,76.21,9.91332599594201,3.503453082366503,2
Quatro Pontes,2011,12,3816,33.3,25503.67,sem rede,,76.21,0.0,76.21,10.14657764235943,3.505557396986398,3
Quatro Pontes,2012,17,3827,33.39,22315.13,sem rede,,76.21,0.0,76.21,10.013020202724196,3.508256453955563,4
Quatro Pontes,2013,7,3963,34.58,29752.46,sem rede,,76.21,0.0,76.21,10.300667096630853,3.5432754802551445,5
Quatro Pontes,2014,2,3981,34.74,36762.37,sem rede,,76.21,0.0,76.21,10.512230046643825,3.5478917608129588,6
Quatro Pontes,2015,5,3998,34.89,35416.21,sem rede,,76.21,0.0,76.21,10.474924903917776,3.5522002551986827,7
Quatro Pontes,2016,1,4014,35.03,39901.84,sem rede,,76.21,0.0,76.21,10.594177717102898,3.5562048372093953,8
Quatro Pontes,2017,5,4031,35.17,43148.6,sem rede,,76.21,0.0,76.21,10.672405251025781,3.5601934464858913,9
Quatro Pontes,2018,19,4000,34.9,44284.25,sem rede,,76.21,0.0,76.21,10.698384362343244,3.5524868292083815,10
Quatro Pontes,2019,14,4015,35.03,42783.56,sem rede,,76.21,0.0,76.21,10.663909195630387,3.5562048372093953,11
Quatro Pontes,2020,16,4029,35.16,60921.32,sem rede,,76.21,0.0,76.21,11.017338474535354,3.559909072816976,12
Quatro Pontes,2021,6,4043,35.28,62717.54,sem rede,,76.21,0.0,76.21,11.046396432316314,3.5633162311385904,13
Quatro Pontes,2022,5,4241,37.01,59684.51,sem rede,,76.21,0.0,76.21,10.99682780172749,3.6111881463980646,14
Quatro Pontes,2023,14,4438,38.73,69202.79,sem rede,,76.21,0.0,76.21,11.14479645871209,3.6566144935266607,15
Quatro Pontes,2024,11,4636,40.45,66247.2,sem rede,,76.21,0.0,76.21,11.10114847880437,3.700066643504501,16
Quatro Pontes,2025,7,4672,40.77,65736.73,sem rede,,76.21,0.0,76.21,11.093413104575529,3.707946516831162,17
Quatro Pontes,2026,0,4672,40.77,65736.73,sem rede,,76.21,0.0,76.21,11.093413104575529,3.707946516831162,18
Ramilandia,2008,19,4322,18.18,11115.22,sem rede,,60.45,0.0,60.45,9.316070619274841,2.900322088749333,0
Ramilandia,2009,21,4365,18.36,9772.51,sem rede,,60.45,0.0,60.45,9.187328620946197,2.9101743851923443,1
Ramilandia,2010,65,4260,17.92,11466.9,sem rede,,60.45,0.0,60.45,9.347219903323554,2.8859174075467844,2
Ramilandia,2011,26,4155,17.48,13067.15,sem rede,,60.45,0.0,60.45,9.477856726222257,2.8610573702273894,3
Ramilandia,2012,13,4175,17.56,13619.16,sem rede,,60.45,0.0,60.45,9.519232903792773,2.8656235882069705,4
Ramilandia,2013,2,4332,18.22,16269.39,sem rede,,60.45,0.0,60.45,9.69704070719308,2.9025198918318122,5
Ramilandia,2014,6,4359,18.34,16955.04,sem rede,,60.45,0.0,60.45,9.738320413743036,2.9090844668283187,6
Ramilandia,2015,1,4385,18.45,17376.51,sem rede,,60.45,0.0,60.45,9.762874573131665,2.915064370486536,7
Ramilandia,2016,18,4410,18.55,19097.73,sem rede,,60.45,0.0,60.45,9.857324758804179,2.920469789053444,8
Ramilandia,2017,3,4435,18.66,18396.84,sem rede,,60.45,0.0,60.45,9.81993418971779,2.926382195419198,9
Ramilandia,2018,3,4426,18.62,18590.6,sem rede,,60.45,0.0,60.45,9.83041135561154,2.924236271848921,10
Ramilandia,2019,2,4451,18.73,18432.94,sem rede,,60.45,0.0,60.45,9.821894560459139,2.930126516455997,11
Ramilandia,2020,1,4476,18.83,21002.46,sem rede,,60.45,0.0,60.45,9.952394852702014,2.935451342669061,12
Ramilandia,2021,5,4500,18.93,25283.11,sem rede,,60.45,0.0,60.45,10.137891862846088,2.9407479652212314,13
Ramilandia,2022,4,4431,18.64,22277.59,sem rede,,60.45,0.0,60.45,10.011336519429337,2.925309809257445,14
Ramilandia,2023,11,4362,18.35,29019.94,sem rede,,60.45,0.0,60.45,10.275738458896413,2.9096295745005794,15
Ramilandia,2024,1,4293,18.06,29486.37,sem rede,,60.45,0.0,60.45,10.291683401659055,2.8936995479888394,16
Ramilandia,2025,8,4279,18.0,29582.85,sem rede,,60.45,0.0,60.45,10.294950080507917,2.8903717578961645,17
Ramilandia,2026,7,4279,18.0,29582.85,sem rede,,60.45,0.0,60.45,10.294950080507917,2.8903717578961645,18
Santa Helena,2008,186,23872,31.57,15717.28,cobertura baixa,43.95,50.69,43.95,50.69,9.662516023022306,3.4522073025699003,0
Santa Helena,2009,166,24198,32.0,13791.72,cobertura baixa,43.95,50.69,43.95,50.69,9.531823691073264,3.4657359027997265,1
Santa Helena,2010,168,23918,31.63,17272.85,cobertura baixa,43.95,50.69,43.95,50.69,9.756891183582168,3.4541060373175574,2
Santa Helena,2011,79,23638,31.26,20692.7,cobertura baixa,43.95,50.69,43.95,50.69,9.937536260050525,3.4423393249933305,3
Santa Helena,2012,77,23855,31.55,21984.32,cobertura baixa,43.95,50.69,43.95,50.69,9.998084750956895,3.4515735889872223,4
Santa Helena,2013,92,24895,32.93,25195.22,cobertura baixa,43.95,50.69,43.95,50.69,10.134409572967824,3.494384096388273,5
Santa Helena,2014,61,25159,33.27,27749.0,cobertura baixa,43.95,50.69,43.95,50.69,10.230955082489231,3.5046560900303856,6
Santa Helena,2015,45,25415,33.61,30515.21,cobertura baixa,43.95,50.69,43.95,50.69,10.325980526816295,3.5148236417370144,7
Santa Helena,2016,76,25665,33.94,33300.25,cobertura baixa,43.95,50.69,43.95,50.69,10.413320183447862,3.52459425980608,8
Santa Helena,2017,69,25911,34.27,33043.65,cobertura baixa,43.95,50.69,43.95,50.69,10.40558469368828,3.5342703358865175,9
Santa Helena,2018,43,26206,34.66,35652.98,cobertura baixa,43.95,50.69,43.95,50.69,10.481588012811788,3.54558628428746,10
Santa Helena,2019,27,26490,35.04,36926.61,cobertura baixa,43.95,50.69,43.95,50.69,10.51668770834478,3.5564902660681907,11
Santa Helena,2020,25,26767,35.4,45163.67,cobertura baixa,43.95,50.69,43.95,50.69,10.718048281569263,3.5667118201397288,12
Santa Helena,2021,9,27036,35.76,54194.07,cobertura baixa,43.95,50.69,43.95,50.69,10.900326771847975,3.576829950305313,13
Santa Helena,2022,30,26804,35.45,58222.77,cobertura baixa,43.95,50.69,43.95,50.69,10.972031794319648,3.5681232529781366,14
Santa Helena,2023,15,26573,35.14,61756.07,cobertura baixa,43.95,50.69,43.95,50.69,11.030947549254277,3.559340082758951,15
Santa Helena,2024,29,26341,34.84,62299.99,cobertura baixa,43.95,50.69,43.95,50.69,11.039716544261887,3.5507661519843023,16
Santa Helena,2025,46,26461,35.0,62017.46,cobertura baixa,43.95,50.69,43.95,50.69,11.035171237284983,3.5553480614894135,17
Santa Helena,2026,29,26461,35.0,62017.46,cobertura baixa,43.95,50.69,43.95,50.69,11.035171237284983,3.5553480614894135,18
Santa Lucia,2008,33,3781,29.77,9752.71,sem rede,,74.19,0.0,74.19,9.185300474089253,3.393501175027685,0
Santa Lucia,2009,28,3743,29.47,10035.53,sem rede,,74.19,0.0,74.19,9.213887074982754,3.3833727967496032,1
Santa Lucia,2010,17,3826,30.13,14526.92,sem rede,,74.19,0.0,74.19,9.583758758870731,3.40552135314221,2
Santa Lucia,2011,2,3910,30.79,18216.62,sem rede,,74.19,0.0,74.19,9.81008964317666,3.427189961936409,3
Santa Lucia,2012,3,3895,30.67,20221.05,sem rede,,74.19,0.0,74.19,9.914479420009593,3.4232849781261603,4
Santa Lucia,2013,2,3997,31.47,22486.87,sem rede,,74.19,0.0,74.19,10.020686862302142,3.4490347110763153,5
Santa Lucia,2014,3,3986,31.39,23218.77,sem rede,,74.19,0.0,74.19,10.05271628227261,3.4464893708538624,6
Santa Lucia,2015,5,3976,31.31,23335.01,sem rede,,74.19,0.0,74.19,10.057710086924642,3.443937535338314,7
Santa Lucia,2016,5,3965,31.22,27681.46,sem rede,,74.19,0.0,74.19,10.228518154005343,3.441058915087286,8
Santa Lucia,2017,1,3955,31.14,25141.34,sem rede,,74.19,0.0,74.19,10.132268782235299,3.4384931664058525,9
Santa Lucia,2018,3,3834,30.19,28147.37,sem rede,,74.19,0.0,74.19,10.24520920113922,3.4075107437187473,10
Santa Lucia,2019,3,3813,30.02,30452.4,sem rede,,74.19,0.0,74.19,10.323920087766078,3.401863826205316,11
Santa Lucia,2020,5,3793,29.87,38485.9,sem rede,,74.19,0.0,74.19,10.558047219429678,3.3968546322280186,12
Santa Lucia,2021,1,3795,29.88,36919.1,sem rede,,74.19,0.0,74.19,10.516484311288245,3.3971893602646164,13
Santa Lucia,2022,6,3749,29.52,41763.94,sem rede,,74.19,0.0,74.19,10.63978856676497,3.385067999732272,14
Santa Lucia,2023,4,3703,29.16,42718.88,sem rede,,74.19,0.0,74.19,10.662396256061934,3.3727979071404572,15
Santa Lucia,2024,3,3657,28.8,43256.22,sem rede,,74.19,0.0,74.19,10.674896317048537,3.3603753871419,16
Santa Lucia,2025,4,3638,28.65,43482.13,sem rede,,74.19,0.0,74.19,10.680105328075749,3.3551534431607486,17
Santa Lucia,2026,0,3638,28.65,43482.13,sem rede,,74.19,0.0,74.19,10.680105328075749,3.3551534431607486,18
Santa Tereza do Oeste,2008,6,9462,28.95,14471.89,cobertura baixa,46.69,90.7,46.69,90.7,9.579963426161777,3.3655702040190043,0
Santa Tereza do Oeste,2009,3,9320,28.52,14817.17,cobertura baixa,46.69,90.7,46.69,90.7,9.603541922450603,3.3506055955460954,1
Santa Tereza do Oeste,2010,3,9810,30.02,16649.64,cobertura baixa,46.69,90.7,46.69,90.7,9.720143873553218,3.401863826205316,2
Santa Tereza do Oeste,2011,2,10300,31.52,20637.18,cobertura baixa,46.69,90.7,46.69,90.7,9.93484958235408,3.4506222649896783,3
Santa Tereza do Oeste,2012,3,10269,31.42,22550.69,cobertura baixa,46.69,90.7,46.69,90.7,10.023520943132318,3.4474446328274753,4
Santa Tereza do Oeste,2013,0,10548,32.28,29430.6,cobertura baixa,46.69,90.7,46.69,90.7,10.289790228379536,3.474447843401748,5
Santa Tereza do Oeste,2014,1,10528,32.22,30656.82,cobertura baixa,46.69,90.7,46.69,90.7,10.330610428847091,3.472587377748828,6
Santa Tereza do Oeste,2015,0,10509,32.16,29454.09,cobertura baixa,46.69,90.7,46.69,90.7,10.29058805889358,3.4707234443107655,7
Santa Tereza do Oeste,2016,2,10489,32.1,34475.93,cobertura baixa,46.69,90.7,46.69,90.7,10.44801667836727,3.4688560301359703,8
Santa Tereza do Oeste,2017,1,10471,32.04,34005.25,cobertura baixa,46.69,90.7,46.69,90.7,10.434270203442734,3.4669851222001586,9
Santa Tereza do Oeste,2018,1,10182,31.16,36647.52,cobertura baixa,46.69,90.7,46.69,90.7,10.509101037903855,3.4391352210025476,10
Santa Tereza do Oeste,2019,0,10139,31.03,37598.38,cobertura baixa,46.69,90.7,46.69,90.7,10.534716243343413,3.434954478460289,11
Santa Tereza do Oeste,2020,0,10096,30.89,52218.8,cobertura baixa,46.69,90.7,46.69,90.7,10.86319786228782,3.43043250693049,12
Santa Tereza do Oeste,2021,1,10055,30.77,57891.1,cobertura baixa,46.69,90.7,46.69,90.7,10.966318938447195,3.4265401893339504,13
Santa Tereza do Oeste,2022,1,11286,34.53,60134.41,cobertura baixa,46.69,90.7,46.69,90.7,11.004337502438583,3.541828511401901,14
Santa Tereza do Oeste,2023,1,12518,38.3,56983.14,cobertura baixa,46.69,90.7,46.69,90.7,10.950510713588669,3.6454498961866,15
Santa Tereza do Oeste,2024,1,13749,42.07,51881.23,cobertura baixa,46.69,90.7,46.69,90.7,10.856712346707548,3.7393348976024297,16
Santa Tereza do Oeste,2025,1,13938,42.65,51177.72,cobertura baixa,46.69,90.7,46.69,90.7,10.843059560069642,3.753027273937688,17
Santa Tereza do Oeste,2026,1,13938,42.65,51177.72,cobertura baixa,46.69,90.7,46.69,90.7,10.843059560069642,3.753027273937688,18
Sao Jose das Palmeiras,2008,10,3960,21.66,8516.67,sem rede,,75.68,0.0,75.68,9.049780698353096,3.0754672415728446,0
Sao Jose das Palmeiras,2009,11,3942,21.56,7369.36,sem rede,,75.68,0.0,75.68,8.9050861428781,3.070839746040796,1
Sao Jose das Palmeiras,2010,5,3876,21.2,10007.22,sem rede,,75.68,0.0,75.68,9.21106211145957,3.054001181677967,2
Sao Jose das Palmeiras,2011,7,3810,20.84,11445.41,sem rede,,75.68,0.0,75.68,9.345344055248734,3.0368742168851663,3
Sao Jose das Palmeiras,2012,5,3789,20.73,10812.62,sem rede,,75.68,0.0,75.68,9.288469249444445,3.0315819264476884,4
Sao Jose das Palmeiras,2013,6,3880,21.23,15731.7,sem rede,,75.68,0.0,75.68,9.663433063957214,3.055415275715165,5
Sao Jose das Palmeiras,2014,4,3864,21.14,16506.99,sem rede,,75.68,0.0,75.68,9.711539206543758,3.051166980442092,6
