cod_ibge,municipio,ano,populacao,area_km2,densidade,pib_per_capita
4103958,Campina do Simão,2014,4113,449.5,9.15,21182.11
4103958,Campina do Simão,2015,4096,449.5,9.11,18052.98
4103958,Campina do Simão,2016,4079,449.5,9.07,20480.51
4103958,Campina do Simão,2017,4062,449.5,9.04,22744.46
4103958,Campina do Simão,2018,3917,449.5,8.71,24117.69
4103958,Campina do Simão,2019,3887,449.5,8.65,26073.06
4103958,Campina do Simão,2020,3859,449.5,8.59,33842.96
4103958,Campina do Simão,2021,3831,449.5,8.52,39250.85
4103958,Campina do Simão,2022,3878,449.5,8.63,43400.21
4103958,Campina do Simão,2023,3926,449.5,8.73,49699.44
4103958,Campina do Simão,2024,3973,449.5,8.84,49111.5
4103958,Campina do Simão,2025,3954,449.5,8.8,49347.5
4103958,Campina do Simão,2026,3954,449.5,8.8,49347.5
4104006,Campina Grande do Sul,2008,36644,540.5,67.8,12322.34
4104006,Campina Grande do Sul,2009,36825,540.5,68.13,14761.96
4104006,Campina Grande do Sul,2010,37958,540.5,70.23,17522.5
4104006,Campina Grande do Sul,2011,39092,540.5,72.33,20714.62
4104006,Campina Grande do Sul,2012,39404,540.5,72.9,22576.52
4104006,Campina Grande do Sul,2013,41060,540.5,75.97,24590.23
4104006,Campina Grande do Sul,2014,41447,540.5,76.68,24822.74
4104006,Campina Grande do Sul,2015,41821,540.5,77.37,26275.36
4104006,Campina Grande do Sul,2016,42187,540.5,78.05,27278.74
4104006,Campina Grande do Sul,2017,42547,540.5,78.72,34863.07
4104006,Campina Grande do Sul,2018,42880,540.5,79.33,36517.49
4104006,Campina Grande do Sul,2019,43288,540.5,80.09,36499.7
4104006,Campina Grande do Sul,2020,43685,540.5,80.82,39982.19
4104006,Campina Grande do Sul,2021,44072,540.5,81.54,49374.3
4104006,Campina Grande do Sul,2022,46038,540.5,85.18,54241.52
4104006,Campina Grande do Sul,2023,48005,540.5,88.82,59822.25
4104006,Campina Grande do Sul,2024,49971,540.5,92.45,57468.67
4104006,Campina Grande do Sul,2025,50600,540.5,93.62,56754.29
4104006,Campina Grande do Sul,2026,50600,540.5,93.62,56754.29
4104055,Campo Bonito,2008,4458,434.9,10.25,18259.08
4104055,Campo Bonito,2009,4385,434.9,10.08,13988.37
4104055,Campo Bonito,2010,4368,434.9,10.04,17475.05
4104055,Campo Bonito,2011,4352,434.9,10.01,22309.28
4104055,Campo Bonito,2012,4299,434.9,9.89,25202.14
4104055,Campo Bonito,2013,4361,434.9,10.03,31630.13
4104055,Campo Bonito,2014,4309,434.9,9.91,29580.41
4104055,Campo Bonito,2015,4259,434.9,9.79,33671.28
4104055,Campo Bonito,2016,4210,434.9,9.68,38668.88
4104055,Campo Bonito,2017,4162,434.9,9.57,36427.2
4104055,Campo Bonito,2018,3905,434.9,8.98,42442.0
4104055,Campo Bonito,2019,3833,434.9,8.81,35635.01
4104055,Campo Bonito,2020,3763,434.9,8.65,63963.59
4104055,Campo Bonito,2021,3694,434.9,8.49,60817.81
4104055,Campo Bonito,2022,3807,434.9,8.75,54608.09
4104055,Campo Bonito,2023,3919,434.9,9.01,60524.88
4104055,Campo Bonito,2024,4032,434.9,9.27,58828.62
4104055,Campo Bonito,2025,3997,434.9,9.19,59343.76
4104055,Campo Bonito,2026,3997,434.9,9.19,59343.76
4104105,Campo do Tenente,2008,6685,305.2,21.9,11224.08
4104105,Campo do Tenente,2009,6715,305.2,22.0,11317.8
4104105,Campo do Tenente,2010,6950,305.2,22.77,15513.38
4104105,Campo do Tenente,2011,7186,305.2,23.55,16486.22
4104105,Campo do Tenente,2012,7245,305.2,23.74,16263.22
4104105,Campo do Tenente,2013,7550,305.2,24.74,20412.32
4104105,Campo do Tenente,2014,7623,305.2,24.98,19846.91
4104105,Campo do Tenente,2015,7693,305.2,25.21,20482.39
4104105,Campo do Tenente,2016,7762,305.2,25.43,20345.14
4104105,Campo do Tenente,2017,7829,305.2,25.65,23428.92
4104105,Campo do Tenente,2018,7894,305.2,25.87,25837.09
4104105,Campo do Tenente,2019,7971,305.2,26.12,25307.24
4104105,Campo do Tenente,2020,8045,305.2,26.36,25691.98
4104105,Campo do Tenente,2021,8118,305.2,26.6,32184.04
4104105,Campo do Tenente,2022,7967,305.2,26.1,39393.37
4104105,Campo do Tenente,2023,7817,305.2,25.61,39231.55
4104105,Campo do Tenente,2024,7666,305.2,25.12,40004.3
4104105,Campo do Tenente,2025,7693,305.2,25.21,39863.9
4104105,Campo do Tenente,2026,7693,305.2,25.21,39863.9
4104204,Campo Largo,2008,110796,1246.2,88.91,12332.39
4104204,Campo Largo,2009,112548,1246.2,90.31,12816.17
4104204,Campo Largo,2010,113215,1246.2,90.85,15487.35
4104204,Campo Largo,2011,113882,1246.2,91.38,19524.96
4104204,Campo Largo,2012,115336,1246.2,92.55,22455.56
4104204,Campo Largo,2013,120730,1246.2,96.88,28840.31
4104204,Campo Largo,2014,122443,1246.2,98.25,29514.7
4104204,Campo Largo,2015,124098,1246.2,99.58,28926.49
4104204,Campo Largo,2016,125719,1246.2,100.88,30313.32
4104204,Campo Largo,2017,127309,1246.2,102.16,32623.32
4104204,Campo Largo,2018,130091,1246.2,104.39,33305.26
4104204,Campo Largo,2019,132002,1246.2,105.92,35795.99
4104204,Campo Largo,2020,133865,1246.2,107.42,35251.83
4104204,Campo Largo,2021,135678,1246.2,108.87,42255.83
4104204,Campo Largo,2022,138017,1246.2,110.75,44331.29
4104204,Campo Largo,2023,140356,1246.2,112.63,50374.71
4104204,Campo Largo,2024,142695,1246.2,114.5,49548.99
4104204,Campo Largo,2025,144504,1246.2,115.96,48928.7
4104204,Campo Largo,2026,144504,1246.2,115.96,48928.7
4104253,Campo Magro,2008,23328,276.0,84.52,6940.93
4104253,Campo Magro,2009,23607,276.0,85.53,7803.53
4104253,Campo Magro,2010,24396,276.0,88.39,8603.58
4104253,Campo Magro,2011,25184,276.0,91.25,8973.24
4104253,Campo Magro,2012,25513,276.0,92.44,9973.97
4104253,Campo Magro,2013,26755,276.0,96.94,10382.13
4104253,Campo Magro,2014,27143,276.0,98.34,10785.32
4104253,Campo Magro,2015,27517,276.0,99.7,11730.97
4104253,Campo Magro,2016,27884,276.0,101.03,12763.66
4104253,Campo Magro,2017,28244,276.0,102.33,14754.99
4104253,Campo Magro,2018,28885,276.0,104.66,14644.8
4104253,Campo Magro,2019,29318,276.0,106.22,14830.1
4104253,Campo Magro,2020,29740,276.0,107.75,16884.94
4104253,Campo Magro,2021,30151,276.0,109.24,17962.95
4104253,Campo Magro,2022,30619,276.0,110.94,19331.17
4104253,Campo Magro,2023,31087,276.0,112.63,22536.2
4104253,Campo Magro,2024,31555,276.0,114.33,22201.96
4104253,Campo Magro,2025,31888,276.0,115.54,21970.11
4104253,Campo Magro,2026,31888,276.0,115.54,21970.11
4104303,Campo Mourão,2008,85460,751.3,113.75,17992.36
4104303,Campo Mourão,2009,85896,751.3,114.33,20355.21
4104303,Campo Mourão,2010,86803,751.3,115.54,19611.34
4104303,Campo Mourão,2011,87710,751.3,116.74,23072.02
4104303,Campo Mourão,2012,88209,751.3,117.41,25793.86
4104303,Campo Mourão,2013,91648,751.3,121.99,27727.16
4104303,Campo Mourão,2014,92300,751.3,122.85,31777.3
4104303,Campo Mourão,2015,92930,751.3,123.69,33176.18
4104303,Campo Mourão,2016,93547,751.3,124.51,35947.64
4104303,Campo Mourão,2017,94153,751.3,125.32,36501.74
4104303,Campo Mourão,2018,94212,751.3,125.4,41534.92
4104303,Campo Mourão,2019,94859,751.3,126.26,40806.93
4104303,Campo Mourão,2020,95488,751.3,127.1,48056.7
4104303,Campo Mourão,2021,96102,751.3,127.91,53560.9
4104303,Campo Mourão,2022,98515,751.3,131.13,57836.05
4104303,Campo Mourão,2023,100927,751.3,134.34,59368.73
4104303,Campo Mourão,2024,103340,751.3,137.55,57982.47
4104303,Campo Mourão,2025,104122,751.3,138.59,57546.99
4104303,Campo Mourão,2026,104122,751.3,138.59,57546.99
4104402,Cândido de Abreu,2008,18179,1513.0,12.02,7627.15
4104402,Cândido de Abreu,2009,18100,1513.0,11.96,9039.23
4104402,Cândido de Abreu,2010,17296,1513.0,11.43,7886.97
4104402,Cândido de Abreu,2011,16491,1513.0,10.9,10301.5
4104402,Cândido de Abreu,2012,16332,1513.0,10.79,11854.52
4104402,Cândido de Abreu,2013,16633,1513.0,10.99,15371.67
4104402,Cândido de Abreu,2014,16484,1513.0,10.89,16354.22
4104402,Cândido de Abreu,2015,16339,1513.0,10.8,16117.14
4104402,Cândido de Abreu,2016,16198,1513.0,10.71,18534.76
4104402,Cândido de Abreu,2017,16059,1513.0,10.61,18481.47
4104402,Cândido de Abreu,2018,15233,1513.0,10.07,20862.14
4104402,Cândido de Abreu,2019,15018,1513.0,9.93,21631.24
4104402,Cândido de Abreu,2020,14809,1513.0,9.79,26109.66
4104402,Cândido de Abreu,2021,14606,1513.0,9.65,28867.38
4104402,Cândido de Abreu,2022,14822,1513.0,9.8,31509.65
4104402,Cândido de Abreu,2023,15039,1513.0,9.94,31600.17
4104402,Cândido de Abreu,2024,15255,1513.0,10.08,31152.74
4104402,Cândido de Abreu,2025,15081,1513.0,9.97,31512.17
4104402,Cândido de Abreu,2026,15081,1513.0,9.97,31512.17
4104428,Candói,2008,16090,1515.8,10.61,14620.26
4104428,Candói,2009,16271,1515.8,10.73,12564.81
4104428,Candói,2010,15658,1515.8,10.33,14090.05
4104428,Candói,2011,15045,1515.8,9.93,17151.68
4104428,Candói,2012,15104,1515.8,9.96,19704.12
4104428,Candói,2013,15657,1515.8,10.33,24338.25
4104428,Candói,2014,15741,1515.8,10.38,24417.38
4104428,Candói,2015,15822,1515.8,10.44,25775.57
4104428,Candói,2016,15901,1515.8,10.49,30613.42
4104428,Candói,2017,15978,1515.8,10.54,29955.81
4104428,Candói,2018,15903,1515.8,10.49,32013.14
4104428,Candói,2019,15979,1515.8,10.54,30799.24
4104428,Candói,2020,16053,1515.8,10.59,45146.83
4104428,Candói,2021,16126,1515.8,10.64,52712.89
4104428,Candói,2022,15809,1515.8,10.43,58122.59
4104428,Candói,2023,15491,1515.8,10.22,58191.79
4104428,Candói,2024,15174,1515.8,10.01,59407.47
4104428,Candói,2025,15174,1515.8,10.01,59407.47
4104428,Candói,2026,15174,1515.8,10.01,59407.47
4104451,Cantagalo,2008,12750,584.4,21.82,8070.12
4104451,Cantagalo,2009,12733,584.4,21.79,8909.92
4104451,Cantagalo,2010,12848,584.4,21.98,8586.47
4104451,Cantagalo,2011,12963,584.4,22.18,10102.29
4104451,Cantagalo,2012,12974,584.4,22.2,11631.88
4104451,Cantagalo,2013,13396,584.4,22.92,13415.12
4104451,Cantagalo,2014,13424,584.4,22.97,13693.46
4104451,Cantagalo,2015,13452,584.4,23.02,14419.57
4104451,Cantagalo,2016,13478,584.4,23.06,17230.08
4104451,Cantagalo,2017,13505,584.4,23.11,17484.34
4104451,Cantagalo,2018,13306,584.4,22.77,19379.0
4104451,Cantagalo,2019,13317,584.4,22.79,19093.79
4104451,Cantagalo,2020,13329,584.4,22.81,22946.81
4104451,Cantagalo,2021,13340,584.4,22.83,25183.21
4104451,Cantagalo,2022,12493,584.4,21.38,29367.49
4104451,Cantagalo,2023,11646,584.4,19.93,33173.19
4104451,Cantagalo,2024,10799,584.4,18.48,35775.07
4104451,Cantagalo,2025,10672,584.4,18.26,36200.81
4104451,Cantagalo,2026,10672,584.4,18.26,36200.81
4104501,Capanema,2008,18655,419.8,44.44,12640.1
4104501,Capanema,2009,18681,419.8,44.5,13428.24
4104501,Capanema,2010,18615,419.8,44.34,14897.5
4104501,Capanema,2011,18549,419.8,44.19,16508.76
4104501,Capanema,2012,18570,419.8,44.24,17298.06
4104501,Capanema,2013,19182,419.8,45.69,26824.63
4104501,Capanema,2014,19229,419.8,45.81,25250.56
4104501,Capanema,2015,19275,419.8,45.91,25287.73
4104501,Capanema,2016,19320,419.8,46.02,34176.5
4104501,Capanema,2017,19364,419.8,46.13,34041.78
4104501,Capanema,2018,19099,419.8,45.5,32451.86
4104501,Capanema,2019,19124,419.8,45.56,30804.85
4104501,Capanema,2020,19148,419.8,45.61,41802.43
4104501,Capanema,2021,19172,419.8,45.67,57724.39
4104501,Capanema,2022,19789,419.8,47.14,60972.66
4104501,Capanema,2023,20405,419.8,48.61,78053.47
4104501,Capanema,2024,21022,419.8,50.08,75762.58
4104501,Capanema,2025,21088,419.8,50.23,75525.46
4104501,Capanema,2026,21088,419.8,50.23,75525.46
4104600,Capitão Leônidas Marques,2008,13929,280.6,49.64,40617.2
4104600,Capitão Leônidas Marques,2009,13870,280.6,49.43,44543.62
4104600,Capitão Leônidas Marques,2010,14443,280.6,51.47,48993.63
4104600,Capitão Leônidas Marques,2011,15016,280.6,53.51,51192.73
4104600,Capitão Leônidas Marques,2012,15060,280.6,53.67,61806.77
4104600,Capitão Leônidas Marques,2013,15592,280.6,55.57,68901.87
4104600,Capitão Leônidas Marques,2014,15659,280.6,55.81,49645.32
4104600,Capitão Leônidas Marques,2015,15724,280.6,56.04,64120.64
4104600,Capitão Leônidas Marques,2016,15788,280.6,56.27,94458.7
4104600,Capitão Leônidas Marques,2017,15850,280.6,56.49,74843.6
4104600,Capitão Leônidas Marques,2018,15724,280.6,56.04,74161.79
4104600,Capitão Leônidas Marques,2019,15780,280.6,56.24,81455.39
4104600,Capitão Leônidas Marques,2020,15834,280.6,56.43,88039.47
4104600,Capitão Leônidas Marques,2021,15887,280.6,56.62,79028.51
4104600,Capitão Leônidas Marques,2022,15523,280.6,55.32,74993.36
4104600,Capitão Leônidas Marques,2023,15160,280.6,54.03,85766.49
4104600,Capitão Leônidas Marques,2024,14796,280.6,52.73,87876.45
4104600,Capitão Leônidas Marques,2025,14776,280.6,52.66,87995.4
4104600,Capitão Leônidas Marques,2026,14776,280.6,52.66,87995.4
4104659,Carambeí,2008,17301,651.0,26.58,37829.89
4104659,Carambeí,2009,17537,651.0,26.94,40803.73
4104659,Carambeí,2010,18516,651.0,28.44,35887.5
4104659,Carambeí,2011,19494,651.0,29.94,41174.72
4104659,Carambeí,2012,19813,651.0,30.43,47559.43
4104659,Carambeí,2013,20863,651.0,32.05,50624.12
4104659,Carambeí,2014,21233,651.0,32.62,51244.85
4104659,Carambeí,2015,21590,651.0,33.16,54906.72
4104659,Carambeí,2016,21939,651.0,33.7,59647.43
4104659,Carambeí,2017,22282,651.0,34.23,57664.08
4104659,Carambeí,2018,22993,651.0,35.32,56774.19
4104659,Carambeí,2019,23415,651.0,35.97,63589.96
4104659,Carambeí,2020,23825,651.0,36.6,61249.95
4104659,Carambeí,2021,24225,651.0,37.21,65173.7
4104659,Carambeí,2022,24203,651.0,37.18,75605.88
4104659,Carambeí,2023,24181,651.0,37.14,82291.72
4104659,Carambeí,2024,24159,651.0,37.11,82366.65
4104659,Carambeí,2025,24469,651.0,37.59,81323.14
4104659,Carambeí,2026,24469,651.0,37.59,81323.14
4104709,Carlópolis,2008,13566,452.5,29.98,9406.9
4104709,Carlópolis,2009,13581,452.5,30.01,8946.25
4104709,Carlópolis,2010,13659,452.5,30.19,13836.08
4104709,Carlópolis,2011,13737,452.5,30.36,15025.19
4104709,Carlópolis,2012,13767,452.5,30.42,16025.13
4104709,Carlópolis,2013,14239,452.5,31.47,15869.65
4104709,Carlópolis,2014,14289,452.5,31.58,16586.82
4104709,Carlópolis,2015,14337,452.5,31.68,20703.29
4104709,Carlópolis,2016,14384,452.5,31.79,19282.54
4104709,Carlópolis,2017,14431,452.5,31.89,18628.44
4104709,Carlópolis,2018,14283,452.5,31.56,23990.27
4104709,Carlópolis,2019,14320,452.5,31.65,24445.39
4104709,Carlópolis,2020,14356,452.5,31.73,28004.95
4104709,Carlópolis,2021,14391,452.5,31.8,31869.78
4104709,Carlópolis,2022,15450,452.5,34.14,34541.1
4104709,Carlópolis,2023,16508,452.5,36.48,34880.91
4104709,Carlópolis,2024,17567,452.5,38.82,32778.16
4104709,Carlópolis,2025,17788,452.5,39.31,32370.92
4104709,Carlópolis,2026,17788,452.5,39.31,32370.92
4104808,Cascavel,2008,291747,2095.1,139.25,15485.62
4104808,Cascavel,2009,296254,2095.1,141.4,16810.26
4104808,Cascavel,2010,292797,2095.1,139.75,18159.55
4104808,Cascavel,2011,289340,2095.1,138.1,21799.46
4104808,Cascavel,2012,292372,2095.1,139.55,24670.59
4104808,Cascavel,2013,305615,2095.1,145.87,27594.99
4104808,Cascavel,2014,309259,2095.1,147.61,30613.85
4104808,Cascavel,2015,312778,2095.1,149.29,32381.5
4104808,Cascavel,2016,316226,2095.1,150.94,34205.66
4104808,Cascavel,2017,319608,2095.1,152.55,35600.54
4104808,Cascavel,2018,324476,2095.1,154.87,37731.74
4104808,Cascavel,2019,328454,2095.1,156.77,38341.24
4104808,Cascavel,2020,332333,2095.1,158.62,42599.97
4104808,Cascavel,2021,336073,2095.1,160.41,46974.63
4104808,Cascavel,2022,345417,2095.1,164.87,52399.83
4104808,Cascavel,2023,354760,2095.1,169.33,54132.87
4104808,Cascavel,2024,364104,2095.1,173.79,52743.66
4104808,Cascavel,2025,368195,2095.1,175.74,52157.63
4104808,Cascavel,2026,368195,2095.1,175.74,52157.63
4104907,Castro,2008,67708,2536.4,26.69,15131.76
4104907,Castro,2009,68071,2536.4,26.84,16317.58
4104907,Castro,2010,67712,2536.4,26.7,16440.51
4104907,Castro,2011,67353,2536.4,26.55,19724.99
4104907,Castro,2012,67613,2536.4,26.66,25189.28
4104907,Castro,2013,70086,2536.4,27.63,28597.32
4104907,Castro,2014,70454,2536.4,27.78,30219.05
4104907,Castro,2015,70810,2536.4,27.92,31935.12
4104907,Castro,2016,71159,2536.4,28.06,35208.98
4104907,Castro,2017,71501,2536.4,28.19,37198.91
4104907,Castro,2018,71151,2536.4,28.05,39626.95
4104907,Castro,2019,71484,2536.4,28.18,38680.74
4104907,Castro,2020,71809,2536.4,28.31,45858.25
4104907,Castro,2021,72125,2536.4,28.44,50345.32
4104907,Castro,2022,73180,2536.4,28.85,58416.96
4104907,Castro,2023,74236,2536.4,29.27,60853.24
4104907,Castro,2024,75291,2536.4,29.68,60000.54
4104907,Castro,2025,75644,2536.4,29.82,59720.55
4104907,Castro,2026,75644,2536.4,29.82,59720.55
4105003,Catanduvas,2008,9751,581.4,16.77,13931.8
4105003,Catanduvas,2009,9673,581.4,16.64,12943.35
4105003,Catanduvas,2010,9930,581.4,17.08,13779.66
4105003,Catanduvas,2011,10186,581.4,17.52,16159.04
4105003,Catanduvas,2012,10169,581.4,17.49,15861.64
4105003,Catanduvas,2013,10467,581.4,18.0,20482.47
4105003,Catanduvas,2014,10463,581.4,18.0,20074.93
4105003,Catanduvas,2015,10459,581.4,17.99,21276.8
4105003,Catanduvas,2016,10455,581.4,17.98,26101.39
4105003,Catanduvas,2017,10451,581.4,17.98,24849.97
4105003,Catanduvas,2018,10213,581.4,17.57,26803.19
4105003,Catanduvas,2019,10189,581.4,17.52,23828.54
4105003,Catanduvas,2020,10167,581.4,17.49,34221.01
4105003,Catanduvas,2021,10144,581.4,17.45,35089.81
4105003,Catanduvas,2022,10305,581.4,17.72,39592.62
4105003,Catanduvas,2023,10466,581.4,18.0,39526.56
4105003,Catanduvas,2024,10627,581.4,18.28,38927.73
4105003,Catanduvas,2025,10621,581.4,18.27,38949.72
4105003,Catanduvas,2026,10621,581.4,18.27,38949.72
4105102,Centenário do Sul,2008,11515,372.8,30.89,6473.47
4105102,Centenário do Sul,2009,11474,372.8,30.78,7102.93
4105102,Centenário do Sul,2010,11308,372.8,30.33,8467.63
4105102,Centenário do Sul,2011,11142,372.8,29.89,10234.52
4105102,Centenário do Sul,2012,11096,372.8,29.76,11910.42
4105102,Centenário do Sul,2013,11382,372.8,30.53,12980.58
4105102,Centenário do Sul,2014,11346,372.8,30.43,12541.16
4105102,Centenário do Sul,2015,11312,372.8,30.34,15652.76
4105102,Centenário do Sul,2016,11279,372.8,30.25,18487.63
4105102,Centenário do Sul,2017,11246,372.8,30.17,19823.49
4105102,Centenário do Sul,2018,10891,372.8,29.21,20942.61
4105102,Centenário do Sul,2019,10827,372.8,29.04,19798.28
4105102,Centenário do Sul,2020,10764,372.8,28.87,25679.3
4105102,Centenário do Sul,2021,10704,372.8,28.71,41152.75
4105102,Centenário do Sul,2022,10781,372.8,28.92,31445.88
4105102,Centenário do Sul,2023,10859,372.8,29.13,34674.0
4105102,Centenário do Sul,2024,10936,372.8,29.33,34429.86
4105102,Centenário do Sul,2025,10903,372.8,29.25,34534.07
4105102,Centenário do Sul,2026,10903,372.8,29.25,34534.07
4105201,Cerro Azul,2008,18460,1344.1,13.73,5716.74
4105201,Cerro Azul,2009,18660,1344.1,13.88,6522.83
4105201,Cerro Azul,2010,17822,1344.1,13.26,8063.29
4105201,Cerro Azul,2011,16983,1344.1,12.64,9068.54
4105201,Cerro Azul,2012,17027,1344.1,12.67,10099.2
4105201,Cerro Azul,2013,17619,1344.1,13.11,11624.27
4105201,Cerro Azul,2014,17689,1344.1,13.16,12208.6
4105201,Cerro Azul,2015,17755,1344.1,13.21,13072.37
4105201,Cerro Azul,2016,17821,1344.1,13.26,14724.43
4105201,Cerro Azul,2017,17885,1344.1,13.31,17862.96
4105201,Cerro Azul,2018,17725,1344.1,13.19,17862.34
4105201,Cerro Azul,2019,17779,1344.1,13.23,18083.86
4105201,Cerro Azul,2020,17833,1344.1,13.27,19685.36
4105201,Cerro Azul,2021,17884,1344.1,13.31,22650.75
4105201,Cerro Azul,2022,17336,1344.1,12.9,19650.61
4105201,Cerro Azul,2023,16788,1344.1,12.49,22278.41
4105201,Cerro Azul,2024,16240,1344.1,12.08,23030.17
4105201,Cerro Azul,2025,16287,1344.1,12.12,22963.71
4105201,Cerro Azul,2026,16287,1344.1,12.12,22963.71
4105300,Céu Azul,2008,11332,1181.4,9.59,26310.89
4105300,Céu Azul,2009,11413,1181.4,9.66,23706.74
4105300,Céu Azul,2010,11246,1181.4,9.52,23850.35
4105300,Céu Azul,2011,11078,1181.4,9.38,27303.3
4105300,Céu Azul,2012,11121,1181.4,9.41,29345.47
4105300,Céu Azul,2013,11528,1181.4,9.76,37128.04
4105300,Céu Azul,2014,11589,1181.4,9.81,39628.18
4105300,Céu Azul,2015,11649,1181.4,9.86,42518.07
4105300,Céu Azul,2016,11707,1181.4,9.91,49159.22
4105300,Céu Azul,2017,11764,1181.4,9.96,49504.17
4105300,Céu Azul,2018,11709,1181.4,9.91,54748.57
4105300,Céu Azul,2019,11765,1181.4,9.96,51482.19
4105300,Céu Azul,2020,11819,1181.4,10.0,68183.26
4105300,Céu Azul,2021,11872,1181.4,10.05,79410.21
4105300,Céu Azul,2022,11665,1181.4,9.87,80334.42
4105300,Céu Azul,2023,11458,1181.4,9.7,93435.42
4105300,Céu Azul,2024,11251,1181.4,9.52,95154.48
4105300,Céu Azul,2025,11255,1181.4,9.53,95120.66
4105300,Céu Azul,2026,11255,1181.4,9.53,95120.66
4105409,Chopinzinho,2008,19628,961.5,20.41,12347.06
4105409,Chopinzinho,2009,19517,961.5,20.3,13629.45
4105409,Chopinzinho,2010,19565,961.5,20.35,13053.16
4105409,Chopinzinho,2011,19613,961.5,20.4,16415.34
4105409,Chopinzinho,2012,19549,961.5,20.33,17566.17
4105409,Chopinzinho,2013,20077,961.5,20.88,22063.75
4105409,Chopinzinho,2014,20034,961.5,20.84,25046.22
4105409,Chopinzinho,2015,19992,961.5,20.79,25503.75
4105409,Chopinzinho,2016,19951,961.5,20.75,30420.68
4105409,Chopinzinho,2017,19911,961.5,20.71,31541.51
4105409,Chopinzinho,2018,19343,961.5,20.12,34096.16
4105409,Chopinzinho,2019,19254,961.5,20.02,34534.8
4105409,Chopinzinho,2020,19167,961.5,19.93,44249.23
4105409,Chopinzinho,2021,19083,961.5,19.85,47648.22
4105409,Chopinzinho,2022,19908,961.5,20.71,48662.25
4105409,Chopinzinho,2023,20734,961.5,21.56,57700.4
4105409,Chopinzinho,2024,21559,961.5,22.42,55492.37
4105409,Chopinzinho,2025,21604,961.5,22.47,55376.78
4105409,Chopinzinho,2026,21604,961.5,22.47,55376.78
4105508,Cianorte,2008,67637,813.7,83.12,13315.35
4105508,Cianorte,2009,68629,813.7,84.34,15695.17
4105508,Cianorte,2010,69776,813.7,85.75,17378.17
4105508,Cianorte,2011,70922,813.7,87.16,20148.33
4105508,Cianorte,2012,71855,813.7,88.31,22975.16
4105508,Cianorte,2013,75360,813.7,92.61,26193.72
4105508,Cianorte,2014,76456,813.7,93.96,28855.51
4105508,Cianorte,2015,77515,813.7,95.26,30247.54
4105508,Cianorte,2016,78553,813.7,96.54,31722.0
4105508,Cianorte,2017,79571,813.7,97.79,34145.08
4105508,Cianorte,2018,81393,813.7,100.03,32662.62
4105508,Cianorte,2019,82620,813.7,101.54,34335.1
4105508,Cianorte,2020,83816,813.7,103.01,32065.25
4105508,Cianorte,2021,84980,813.7,104.44,35769.78
4105508,Cianorte,2022,84106,813.7,103.36,41586.78
4105508,Cianorte,2023,83233,813.7,102.29,47898.03
4105508,Cianorte,2024,82359,813.7,101.22,48406.33
4105508,Cianorte,2025,82988,813.7,101.99,48039.44
4105508,Cianorte,2026,82988,813.7,101.99,48039.44
4105607,Cidade Gaúcha,2008,10944,403.9,27.1,10901.22
4105607,Cidade Gaúcha,2009,11079,403.9,27.43,12519.27
4105607,Cidade Gaúcha,2010,11130,403.9,27.56,12934.5
4105607,Cidade Gaúcha,2011,11180,403.9,27.68,17294.36
4105607,Cidade Gaúcha,2012,11294,403.9,27.96,18319.99
4105607,Cidade Gaúcha,2013,11800,403.9,29.22,22787.54
4105607,Cidade Gaúcha,2014,11937,403.9,29.55,24710.98
4105607,Cidade Gaúcha,2015,12069,403.9,29.88,23843.73
4105607,Cidade Gaúcha,2016,12199,403.9,30.2,26655.46
4105607,Cidade Gaúcha,2017,12326,403.9,30.52,31618.29
4105607,Cidade Gaúcha,2018,12503,403.9,30.96,33163.56
4105607,Cidade Gaúcha,2019,12652,403.9,31.32,32708.5
4105607,Cidade Gaúcha,2020,12797,403.9,31.68,32934.98
4105607,Cidade Gaúcha,2021,12939,403.9,32.04,33346.7
4105607,Cidade Gaúcha,2022,12521,403.9,31.0,40427.44
4105607,Cidade Gaúcha,2023,12102,403.9,29.96,51274.5
4105607,Cidade Gaúcha,2024,11684,403.9,28.93,53108.87
4105607,Cidade Gaúcha,2025,11705,403.9,28.98,53013.58
4105607,Cidade Gaúcha,2026,11705,403.9,28.98,53013.58
4105706,Clevelândia,2008,18041,705.2,25.58,14129.65
4105706,Clevelândia,2009,17995,705.2,25.52,12242.73
4105706,Clevelândia,2010,17576,705.2,24.92,10570.38
4105706,Clevelândia,2011,17156,705.2,24.33,13271.86
4105706,Clevelândia,2012,17075,705.2,24.21,16344.71
4105706,Clevelândia,2013,17501,705.2,24.82,22994.06
4105706,Clevelândia,2014,17436,705.2,24.72,22073.3
4105706,Clevelândia,2015,17373,705.2,24.64,23756.58
4105706,Clevelândia,2016,17311,705.2,24.55,26782.62
4105706,Clevelândia,2017,17250,705.2,24.46,29012.99
4105706,Clevelândia,2018,16671,705.2,23.64,27935.64
4105706,Clevelândia,2019,16559,705.2,23.48,31016.79
4105706,Clevelândia,2020,16450,705.2,23.33,36293.92
4105706,Clevelândia,2021,16344,705.2,23.18,51271.41
4105706,Clevelândia,2022,15888,705.2,22.53,51749.37
4105706,Clevelândia,2023,15431,705.2,21.88,59333.48
4105706,Clevelândia,2024,14975,705.2,21.24,61140.23
4105706,Clevelândia,2025,14833,705.2,21.03,61725.54
4105706,Clevelândia,2026,14833,705.2,21.03,61725.54
4105805,Colombo,2008,241505,198.0,1219.72,7524.37
