ano,mes,chuva_mm,normal_mm,anomalia_mm,anomalia_pct,oni,fase
1973,7,75.42857142857143,105.8864761904762,-30.45790476190477,-28.764678793460746,-1.11,La Nina moderada
1973,8,136.18571428571428,92.07361904761905,44.112095238095236,47.90959201384399,-1.28,La Nina moderada
1973,9,187.60285714285715,147.04580952380954,40.55704761904761,27.581233188750367,-1.45,La Nina moderada
1973,10,206.3457142857143,193.30371428571428,13.04200000000003,6.746895706682173,-1.71,La Nina forte
1973,11,167.83714285714285,153.6029523809524,14.234190476190463,9.266872970571614,-1.95,La Nina forte
1973,12,257.1714285714286,185.4586666666667,71.71276190476189,38.66778684096468,-2.03,La Nina forte
1974,1,226.61714285714288,165.94780952380952,60.669333333333356,36.55928542077487,-1.84,La Nina forte
1974,2,174.5857142857143,165.61752380952382,8.968190476190472,5.415000943079405,-1.55,La Nina forte
1974,3,164.44285714285715,128.59952380952382,35.843333333333334,27.872057587416084,-1.23,La Nina moderada
1974,4,83.10857142857144,123.01209523809524,-39.903523809523804,-32.43869940780116,-1.03,La Nina moderada
1974,5,133.84,149.96038095238094,-16.12038095238094,-10.74975993659277,-0.91,La Nina fraca
1974,6,148.2114285714286,131.05228571428572,17.159142857142882,13.093356413906792,-0.77,La Nina fraca
1974,7,34.24,105.8864761904762,-71.64647619047619,-67.66348146442552,-0.53,La Nina fraca
1974,8,135.1657142857143,92.07361904761905,43.092095238095254,46.801782838370556,-0.37,neutro
1974,9,32.54571428571428,147.04580952380954,-114.50009523809526,-77.86695561668182,-0.41,neutro
1974,10,155.71714285714287,193.30371428571428,-37.5865714285714,-19.444308955706997,-0.61,La Nina fraca
1974,11,148.48857142857145,153.6029523809524,-5.114380952380941,-3.32961109998505,-0.75,La Nina fraca
1974,12,148.4742857142857,185.4586666666667,-36.984380952380974,-19.94211519856049,-0.64,La Nina fraca
1975,1,93.73142857142857,165.94780952380952,-72.21638095238096,-43.5175258773269,-0.54,La Nina fraca
1975,2,155.2942857142857,165.61752380952382,-10.32323809523811,-6.23317983374201,-0.57,La Nina fraca
1975,3,130.69142857142856,128.59952380952382,2.0919047619047433,1.6266815769887175,-0.65,La Nina fraca
1975,4,102.19142857142856,123.01209523809524,-20.820666666666682,-16.92570687977258,-0.73,La Nina fraca
1975,5,39.379999999999995,149.96038095238094,-110.58038095238095,-73.7397306209132,-0.83,La Nina fraca
1975,6,121.75714285714285,131.05228571428572,-9.295142857142864,-7.092698007120391,-0.98,La Nina fraca
1975,7,81.84857142857142,105.8864761904762,-24.037904761904784,-22.70158156804054,-1.13,La Nina moderada
1975,8,119.44857142857143,92.07361904761905,27.37495238095238,29.73159159389019,-1.2,La Nina moderada
1975,9,117.35142857142857,147.04580952380954,-29.694380952380968,-20.193966117458707,-1.37,La Nina moderada
1975,10,226.80857142857144,193.30371428571428,33.50485714285716,17.332753934223433,-1.43,La Nina moderada
1975,11,207.34857142857143,153.6029523809524,53.745619047619044,34.98996485062601,-1.55,La Nina forte
1975,12,160.71714285714287,185.4586666666667,-24.741523809523812,-13.340721279956618,-1.65,La Nina forte
1976,1,163.87142857142857,165.94780952380952,-2.0763809523809584,-1.2512252848285097,-1.56,La Nina forte
1976,2,118.28571428571429,165.61752380952382,-47.331809523809525,-28.578986350650723,-1.17,La Nina moderada
1976,3,102.98571428571428,128.59952380952382,-25.613809523809536,-19.91749950936648,-0.73,La Nina fraca
1976,4,111.28,123.01209523809524,-11.73209523809524,-9.537350953487346,-0.47,neutro
1976,5,204.08285714285714,149.96038095238094,54.12247619047619,36.091183449088774,-0.28,neutro
1976,6,135.10285714285715,131.05228571428572,4.0505714285714305,3.0908056326482574,-0.05,neutro
1976,7,102.74857142857142,105.8864761904762,-3.137904761904778,-2.9634613170619537,0.18,neutro
1976,8,126.71428571428571,92.07361904761905,34.64066666666666,37.622792527304746,0.35,neutro
1976,9,72.32,147.04580952380954,-74.72580952380954,-50.81804763141516,0.62,El Nino fraco
1976,10,145.70857142857145,193.30371428571428,-47.59514285714283,-24.621949471076594,0.81,El Nino fraco
1976,11,135.8,153.6029523809524,-17.802952380952377,-11.590241010992468,0.86,El Nino fraco
1976,12,198.61428571428573,185.4586666666667,13.15561904761904,7.093558518494169,0.85,El Nino fraco
1977,1,223.74285714285713,165.94780952380952,57.79504761904761,34.82724344773916,0.71,El Nino fraco
1977,2,96.91142857142857,165.61752380952382,-68.70609523809524,-41.484798019993285,0.64,El Nino fraco
1977,3,212.37428571428572,128.59952380952382,83.7747619047619,65.1439129967896,0.34,neutro
1977,4,83.72285714285715,123.01209523809524,-39.28923809523809,-31.93932923359452,0.23,neutro
1977,5,42.32857142857143,149.96038095238094,-107.63180952380952,-71.7734969998425,0.21,neutro
1977,6,132.47714285714287,131.05228571428572,1.4248571428571495,1.0872432595060255,0.34,neutro
1977,7,109.88285714285715,105.8864761904762,3.996380952380946,3.7742128137232265,0.35,neutro
1977,8,131.23714285714286,92.07361904761905,39.16352380952381,42.53501080398397,0.42,neutro
1977,9,150.42571428571426,147.04580952380954,3.3799047619047258,2.298538647820123,0.57,El Nino fraco
1977,10,105.24571428571429,193.30371428571428,-88.05799999999999,-45.5542203756339,0.73,El Nino fraco
1977,11,211.59142857142857,153.6029523809524,57.98847619047618,37.752188543002944,0.81,El Nino fraco
1977,12,180.00857142857143,185.4586666666667,-5.450095238095258,-2.9387115393700975,0.79,El Nino fraco
1978,1,94.68285714285715,165.94780952380952,-71.26495238095238,-42.94419588028824,0.69,El Nino fraco
1978,2,84.7,165.61752380952382,-80.91752380952381,-48.85806884939712,0.42,neutro
1978,3,142.4,128.59952380952382,13.80047619047619,10.73135870309821,0.06,neutro
1978,4,12.508571428571429,123.01209523809524,-110.50352380952381,-89.83142966196897,-0.18,neutro
1978,5,43.642857142857146,149.96038095238094,-106.3175238095238,-70.89707503696215,-0.31,neutro
1978,6,98.48571428571428,131.05228571428572,-32.566571428571436,-24.85005984525261,-0.29,neutro
1978,7,208.96285714285713,105.8864761904762,103.07638095238093,97.34612451070686,-0.36,neutro
1978,8,51.7,92.07361904761905,-40.373619047619044,-43.84928002747284,-0.42,neutro
1978,9,178.34,147.04580952380954,31.294190476190465,21.281932873526284,-0.42,neutro
1978,10,127.07142857142857,193.30371428571428,-66.23228571428571,-34.263328027101686,-0.29,neutro
1978,11,129.43714285714287,153.6029523809524,-24.165809523809514,-15.732646507910616,-0.08,neutro
1978,12,94.16571428571429,185.4586666666667,-91.2929523809524,-49.22549807016427,0.0,neutro
1979,1,143.38,165.94780952380952,-22.56780952380953,-13.599341617444844,0.03,neutro
1979,2,124.82571428571427,165.61752380952382,-40.79180952380955,-24.63012885684976,0.07,neutro
1979,3,72.01714285714286,128.59952380952382,-56.58238095238096,-43.99890394321241,0.2,neutro
1979,4,149.7657142857143,123.01209523809524,26.753619047619054,21.74877112355193,0.28,neutro
1979,5,248.55714285714285,149.96038095238094,98.5967619047619,65.74854056690529,0.23,neutro
1979,6,26.54857142857143,131.05228571428572,-104.50371428571428,-79.74200046655315,0.05,neutro
1979,7,138.78,105.8864761904762,32.8935238095238,31.064896097167843,0.04,neutro
1979,8,163.4857142857143,92.07361904761905,71.41209523809525,77.55977876916299,0.17,neutro
1979,9,165.4685714285714,147.04580952380954,18.42276190476187,12.528586815511305,0.33,neutro
1979,10,293.18,193.30371428571428,99.87628571428573,51.66806343237808,0.45,neutro
1979,11,209.71428571428572,153.6029523809524,56.111333333333334,36.53011381849679,0.52,El Nino fraco
1979,12,190.6542857142857,185.4586666666667,5.1956190476190045,2.801497034893132,0.64,El Nino fraco
1980,1,162.67714285714285,165.94780952380952,-3.2706666666666706,-1.9709007766067612,0.59,El Nino fraco
1980,2,139.95142857142858,165.61752380952382,-25.666095238095238,-15.497209865070639,0.46,neutro
1980,3,105.20857142857143,128.59952380952382,-23.390952380952385,-18.188988332179267,0.34,neutro
1980,4,109.01142857142857,123.01209523809524,-14.000666666666675,-11.381536620092339,0.38,neutro
1980,5,171.8457142857143,149.96038095238094,21.885333333333364,14.594076911743059,0.48,neutro
1980,6,87.59714285714286,131.05228571428572,-43.45514285714286,-33.15863025226573,0.46,neutro
1980,7,125.21714285714286,105.8864761904762,19.33066666666666,18.25602981809808,0.25,neutro
1980,8,200.4,92.07361904761905,108.32638095238096,117.65192035772617,0.03,neutro
1980,9,201.78,147.04580952380954,54.73419047619046,37.22254354166274,-0.07,neutro
1980,10,265.23428571428576,193.30371428571428,71.93057142857148,37.21116880467898,0.02,neutro
1980,11,125.06000000000002,153.6029523809524,-28.54295238095237,-18.582294115130466,0.11,neutro
1980,12,231.99428571428572,185.4586666666667,46.535619047619036,25.092178157012004,-0.01,neutro
1981,1,143.88571428571427,165.94780952380952,-22.062095238095253,-13.294598646045927,-0.26,neutro
1981,2,110.99428571428572,165.61752380952382,-54.623238095238094,-32.981557047103365,-0.5,La Nina fraca
1981,3,104.52285714285715,128.59952380952382,-24.076666666666668,-18.722205147764008,-0.47,neutro
1981,4,183.5314285714286,123.01209523809524,60.51933333333335,49.19787214110577,-0.37,neutro
1981,5,14.09142857142857,149.96038095238094,-135.86895238095238,-90.60323234581324,-0.26,neutro
1981,6,119.76857142857142,131.05228571428572,-11.283714285714296,-8.610085832699278,-0.29,neutro
1981,7,27.939999999999998,105.8864761904762,-77.9464761904762,-73.61324976974443,-0.3,neutro
1981,8,103.47142857142858,92.07361904761905,11.397809523809528,12.379017618406808,-0.25,neutro
1981,9,138.28,147.04580952380954,-8.765809523809537,-5.9612780209082965,-0.16,neutro
1981,10,128.28285714285713,193.30371428571428,-65.02085714285715,-33.63663103066529,-0.13,neutro
1981,11,168.46,153.6029523809524,14.85704761904762,9.672371128779147,-0.15,neutro
1981,12,341.6714285714286,185.4586666666667,156.2127619047619,84.23049982642775,-0.08,neutro
1982,1,41.38285714285715,165.94780952380952,-124.56495238095238,-75.0627276963727,-0.05,neutro
1982,2,206.17714285714285,165.61752380952382,40.55961904761904,24.489932052278792,0.07,neutro
1982,3,104.96857142857144,128.59952380952382,-23.63095238095238,-18.375614217633924,0.19,neutro
1982,4,28.34,123.01209523809524,-94.67209523809524,-76.96161507927599,0.47,neutro
1982,5,105.44285714285714,149.96038095238094,-44.51752380952381,-29.686190130218524,0.66,El Nino fraco
1982,6,282.9428571428571,131.05228571428572,151.8905714285714,115.90074190671987,0.72,El Nino fraco
1982,7,148.90571428571428,105.8864761904762,43.01923809523808,40.62769830762144,0.79,El Nino fraco
1982,8,116.40285714285714,92.07361904761905,24.329238095238097,26.423679602140318,1.07,El Nino moderado
1982,9,68.49428571428572,147.04580952380954,-78.55152380952381,-53.41976358517365,1.58,El Nino forte
1982,10,314.60285714285715,193.30371428571428,121.29914285714287,62.750549468416104,1.97,El Nino forte
1982,11,346.97999999999996,153.6029523809524,193.37704761904757,125.89409553759815,2.18,El Nino muito forte
1982,12,144.2057142857143,185.4586666666667,-41.252952380952394,-22.243744723506616,2.23,El Nino muito forte
1983,1,159.9685714285714,165.94780952380952,-5.979238095238117,-3.603083470878981,2.18,El Nino muito forte
1983,2,186.19714285714284,165.61752380952382,20.57961904761902,12.425991268464786,1.92,El Nino forte
1983,3,210.26857142857142,128.59952380952382,81.6690476190476,63.5064930255981,1.54,El Nino forte
1983,4,270.8828571428571,123.01209523809524,147.87076190476188,120.20831091328995,1.29,El Nino moderado
1983,5,417.74857142857144,149.96038095238094,267.7881904761905,178.5726261666574,1.06,El Nino moderado
1983,6,174.8542857142857,131.05228571428572,43.80199999999999,33.4233010597733,0.72,El Nino fraco
1983,7,437.18857142857144,105.8864761904762,331.30209523809526,312.8842390052959,0.31,neutro
1983,8,20.705714285714286,92.07361904761905,-71.36790476190475,-77.51178404858224,-0.08,neutro
1983,9,353.76571428571424,147.04580952380954,206.7199047619047,140.5819760735397,-0.46,neutro
1983,10,209.33142857142857,193.30371428571428,16.027714285714296,8.29146731346527,-0.81,La Nina fraca
1983,11,180.8685714285714,153.6029523809524,27.265619047619026,17.750712876922613,-1.0,La Nina moderada
1983,12,132.54857142857142,185.4586666666667,-52.910095238095266,-28.529319329785213,-0.91,La Nina fraca
1984,1,202.16857142857143,165.94780952380952,36.2207619047619,21.826598379754504,-0.6,La Nina fraca
1984,2,67.94,165.61752380952382,-97.67752380952382,-58.977770928312175,-0.42,neutro
1984,3,160.53714285714287,128.59952380952382,31.93761904761905,24.834943475314656,-0.34,neutro
1984,4,186.6314285714286,123.01209523809524,63.619333333333344,51.7179495318695,-0.43,neutro
1984,5,57.99142857142857,149.96038095238094,-91.96895238095237,-61.32883352047271,-0.51,La Nina fraca
1984,6,156.87142857142857,131.05228571428572,25.81914285714285,19.70140598190907,-0.45,neutro
1984,7,106.46857142857144,105.8864761904762,0.5820952380952349,0.5497352060787444,-0.3,neutro
1984,8,145.9,92.07361904761905,53.82638095238096,58.460155589781685,-0.16,neutro
1984,9,143.88857142857145,147.04580952380954,-3.1572380952380854,-2.1471119139419392,-0.24,neutro
1984,10,72.47428571428571,193.30371428571428,-120.82942857142856,-62.507556576401605,-0.56,La Nina fraca
1984,11,213.25714285714287,153.6029523809524,59.65419047619048,38.836617103713905,-0.92,La Nina fraca
1984,12,243.82285714285712,185.4586666666667,58.36419047619043,31.47018768397114,-1.14,La Nina moderada
1985,1,36.69428571428571,165.94780952380952,-129.2535238095238,-77.88805660069833,-1.04,La Nina moderada
1985,2,194.77714285714285,165.61752380952382,29.15961904761903,17.60660247592846,-0.85,La Nina fraca
1985,3,138.62857142857143,128.59952380952382,10.029047619047617,7.7986662173821255,-0.77,La Nina fraca
1985,4,183.39714285714285,123.01209523809524,60.38504761904761,49.0887074983722,-0.78,La Nina fraca
1985,5,86.45428571428572,149.96038095238094,-63.50609523809523,-42.348582228702945,-0.78,La Nina fraca
1985,6,58.07142857142857,131.05228571428572,-72.98085714285715,-55.68835121423729,-0.63,La Nina fraca
1985,7,64.66285714285713,105.8864761904762,-41.22361904761907,-38.93190191112136,-0.49,neutro
1985,8,39.22571428571429,92.07361904761905,-52.84790476190476,-57.397444901750454,-0.46,neutro
1985,9,102.28,147.04580952380954,-44.76580952380954,-30.443444576066682,-0.4,neutro
1985,10,95.35714285714286,193.30371428571428,-97.94657142857142,-50.6697824149414,-0.35,neutro
1985,11,85.97714285714285,153.6029523809524,-67.62580952380954,-44.02637350100538,-0.27,neutro
1985,12,63.12,185.4586666666667,-122.33866666666668,-65.96546220541505,-0.36,neutro
1986,1,199.89714285714285,165.94780952380952,33.94933333333333,20.45783757601357,-0.49,neutro
1986,2,187.49714285714285,165.61752380952382,21.87961904761903,13.210932360504744,-0.47,neutro
1986,3,128.54285714285714,128.59952380952382,-0.05666666666667197,-0.044064445176798826,-0.31,neutro
1986,4,158.31714285714287,123.01209523809524,35.30504761904763,28.70046847890297,-0.2,neutro
1986,5,239.72285714285712,149.96038095238094,89.76247619047618,59.857460764239946,-0.12,neutro
1986,6,71.73714285714286,131.05228571428572,-59.31514285714286,-45.26067022322606,-0.04,neutro
1986,7,63.417142857142856,105.8864761904762,-42.469333333333346,-40.10836403407783,0.22,neutro
1986,8,173.3114285714286,92.07361904761905,81.23780952380955,88.23136351553056,0.44,neutro
1986,9,172.9457142857143,147.04580952380954,25.899904761904764,17.61349394843589,0.71,El Nino fraco
1986,10,79.67428571428572,193.30371428571428,-113.62942857142856,-58.78284801267583,0.94,El Nino fraco
1986,11,158.32285714285715,153.6029523809524,4.719904761904758,3.0727955997869554,1.14,El Nino moderado
1986,12,179.60857142857142,185.4586666666667,-5.850095238095264,-3.1543930209580915,1.22,El Nino moderado
1987,1,197.12285714285716,165.94780952380952,31.175047619047632,18.78605551257654,1.23,El Nino moderado
1987,2,267.6771428571429,165.61752380952382,102.05961904761907,61.62368371416874,1.19,El Nino moderado
1987,3,48.19714285714286,128.59952380952382,-80.40238095238095,-62.5215230745874,1.06,El Nino moderado
1987,4,257.63142857142856,123.01209523809524,134.61933333333332,109.43585106226486,0.95,El Nino fraco
1987,5,452.2085714285714,149.96038095238094,302.2481904761905,201.5520289803529,0.97,El Nino fraco
1987,6,144.6,131.05228571428572,13.547714285714278,10.337640592740515,1.22,El Nino moderado
1987,7,81.67428571428572,105.8864761904762,-24.212190476190486,-22.86617833294958,1.51,El Nino forte
1987,8,124.48,92.07361904761905,32.40638095238096,35.19616290483909,1.7,El Nino forte
1987,9,92.09428571428572,147.04580952380954,-54.95152380952382,-37.37034328790316,1.65,El Nino forte
1987,10,162.10285714285715,193.30371428571428,-31.20085714285713,-16.140847193831167,1.48,El Nino moderado
1987,11,157.9142857142857,153.6029523809524,4.311333333333323,2.806803688669172,1.25,El Nino moderado
1987,12,171.18857142857144,185.4586666666667,-14.270095238095251,-7.694488208385291,1.11,El Nino moderado
1988,1,183.51142857142855,165.94780952380952,17.563619047619028,10.583820960347818,0.81,El Nino fraco
1988,2,157.00857142857143,165.61752380952382,-8.608952380952388,-5.19809267940361,0.54,El Nino fraco
1988,3,42.21714285714285,128.59952380952382,-86.38238095238097,-67.17161805383269,0.14,neutro
1988,4,179.03428571428572,123.01209523809524,56.022190476190474,45.54201793551853,-0.31,neutro
1988,5,227.1657142857143,149.96038095238094,77.20533333333336,51.483820488459195,-0.88,La Nina fraca
1988,6,141.73142857142858,131.05228571428572,10.679142857142864,8.148765051244547,-1.3,La Nina moderada
1988,7,6.3028571428571425,105.8864761904762,-99.58361904761907,-94.04753338705964,-1.3,La Nina moderada
1988,8,6.62,92.07361904761905,-85.45361904761904,-92.81010123369188,-1.11,La Nina moderada
1988,9,42.43714285714285,147.04580952380954,-104.60866666666669,-71.1401889012883,-1.19,La Nina moderada
1988,10,251.46571428571426,193.30371428571428,58.16199999999998,30.088402706030323,-1.48,La Nina moderada
1988,11,72.21428571428571,153.6029523809524,-81.38866666666668,-52.98639473075605,-1.8,La Nina forte
1988,12,135.87714285714284,185.4586666666667,-49.581523809523844,-26.734541286570863,-1.85,La Nina forte
1989,1,287.50857142857143,165.94780952380952,121.5607619047619,73.25240523124884,-1.69,La Nina forte
1989,2,170.7,165.61752380952382,5.0824761904761715,3.0688033932456995,-1.43,La Nina moderada
1989,3,128.3,128.59952380952382,-0.2995238095238051,-0.23291206736305423,-1.08,La Nina moderada
1989,4,126.5542857142857,123.01209523809524,3.5421904761904557,2.879546494460071,-0.83,La Nina fraca
1989,5,76.92571428571429,149.96038095238094,-73.03466666666665,-48.70264145958551,-0.58,La Nina fraca
1989,6,127.90571428571428,131.05228571428572,-3.146571428571434,-2.401004615387974,-0.4,neutro
1989,7,154.27142857142857,105.8864761904762,48.38495238095237,45.69512002072299,-0.31,neutro
1989,8,247.42857142857142,92.07361904761905,155.35495238095237,168.72906049300093,-0.27,neutro
1989,9,254.16285714285718,147.04580952380954,107.11704761904764,72.8460389085099,-0.24,neutro
1989,10,123.32285714285715,193.30371428571428,-69.98085714285713,-36.202541374565264,-0.22,neutro
1989,11,123.79428571428572,153.6029523809524,-29.808666666666667,-19.406311014607233,-0.16,neutro
1989,12,128.10857142857142,185.4586666666667,-57.350095238095264,-30.92338377541191,-0.05,neutro
1990,1,283.3,165.94780952380952,117.35219047619049,70.71632389299677,0.14,neutro
1990,2,77.88000000000001,165.61752380952382,-87.73752380952381,-52.9759905784067,0.21,neutro
1990,3,157.87714285714284,128.59952380952382,29.277619047619027,22.766506578192157,0.28,neutro
1990,4,146.0257142857143,123.01209523809524,23.013619047619045,18.70841969082405,0.29,neutro
1990,5,213.48000000000002,149.96038095238094,63.519619047619074,42.35760048368333,0.29,neutro
1990,6,177.25714285714287,131.05228571428572,46.20485714285715,35.25681134901447,0.31,neutro
1990,7,198.7514285714286,105.8864761904762,92.86495238095239,87.70237307160947,0.33,neutro
1990,8,155.89142857142858,92.07361904761905,63.81780952380953,69.311720538327,0.38,neutro
1990,9,212.47714285714287,147.04580952380954,65.43133333333333,44.49724446090981,0.39,neutro
1990,10,196.84,193.30371428571428,3.536285714285725,1.8293935671918267,0.35,neutro
1990,11,160.7342857142857,153.6029523809524,7.131333333333316,4.642705900370207,0.4,neutro
1990,12,143.52857142857144,185.4586666666667,-41.93009523809525,-22.608862660194855,0.41,neutro
1991,1,134.4742857142857,165.94780952380952,-31.47352380952381,-18.965916995131,0.41,neutro
1991,2,51.52857142857143,165.61752380952382,-114.08895238095238,-68.88700528584506,0.26,neutro
1991,3,76.05428571428571,128.59952380952382,-52.545238095238105,-40.85958994145724,0.22,neutro
1991,4,149.35142857142858,123.01209523809524,26.339333333333343,21.41198658745908,0.26,neutro
1991,5,125.23142857142858,149.96038095238094,-24.728952380952364,-16.490323793459087,0.45,neutro
1991,6,170.22,131.05228571428572,39.16771428571428,29.887089776599524,0.64,El Nino fraco
1991,7,83.72857142857143,105.8864761904762,-22.157904761904774,-20.926095153119974,0.73,El Nino fraco
1991,8,105.92285714285715,92.07361904761905,13.849238095238107,15.04148336786403,0.64,El Nino fraco
1991,9,114.45142857142858,147.04580952380954,-32.59438095238096,-22.166140645513128,0.62,El Nino fraco
1991,10,165.7342857142857,193.30371428571428,-27.569428571428574,-14.262234263475836,0.79,El Nino fraco
1991,11,101.59142857142857,153.6029523809524,-52.01152380952382,-33.86101829639932,1.21,El Nino moderado
1991,12,227.49428571428572,185.4586666666667,42.035619047619036,22.665761489147105,1.53,El Nino forte
1992,1,78.52571428571429,165.94780952380952,-87.42209523809524,-52.68047555972848,1.71,El Nino forte
1992,2,118.38571428571429,165.61752380952382,-47.23180952380953,-28.518606266647655,1.63,El Nino forte
1992,3,214.16,128.59952380952382,85.56047619047618,66.53249845404152,1.48,El Nino moderado
1992,4,177.88,123.01209523809524,54.867904761904754,44.60366653840466,1.29,El Nino moderado
1992,5,451.68857142857144,149.96038095238094,301.7281904761905,201.20527072547418,1.06,El Nino moderado
1992,6,138.1942857142857,131.05228571428572,7.141999999999996,5.449733258045313,0.73,El Nino fraco
1992,7,124.18285714285713,105.8864761904762,18.29638095238093,17.27924245912961,0.37,neutro
1992,8,149.20285714285714,92.07361904761905,57.129238095238094,62.04734720560049,0.09,neutro
1992,9,160.76857142857142,147.04580952380954,13.722761904761882,9.33230395969897,-0.13,neutro
1992,10,231.53714285714287,193.30371428571428,38.23342857142859,19.778941502860793,-0.25,neutro
1992,11,136.8457142857143,153.6029523809524,-16.75723809523808,-10.909450525194508,-0.28,neutro
1992,12,54.09142857142857,185.4586666666667,-131.36723809523812,-70.83370136125826,-0.13,neutro
1993,1,170.1942857142857,165.94780952380952,4.246476190476187,2.558922713509466,0.09,neutro
1993,2,136.96,165.61752380952382,-28.65752380952381,-17.303436949391138,0.3,neutro
1993,3,98.14,128.59952380952382,-30.459523809523816,-23.685565006165323,0.5,El Nino fraco
1993,4,133.1542857142857,123.01209523809524,10.14219047619045,8.24487255221513,0.67,El Nino fraco
1993,5,160.80285714285716,149.96038095238094,10.84247619047622,7.230227158411384,0.7,El Nino fraco
1993,6,130.18285714285713,131.05228571428572,-0.8694285714285854,-0.6634211427064114,0.57,El Nino fraco
1993,7,126.65714285714286,105.8864761904762,20.770666666666656,19.61597685931383,0.32,neutro
1993,8,25.75142857142857,92.07361904761905,-66.32219047619049,-72.03169720296285,0.25,neutro
1993,9,244.28571428571428,147.04580952380954,97.23990476190474,66.12898733857475,0.15,neutro
1993,10,163.88571428571427,193.30371428571428,-29.418000000000006,-15.21853840662289,0.1,neutro
1993,11,163.5314285714286,153.6029523809524,9.928476190476204,6.463727445715027,0.04,neutro
1993,12,149.42,185.4586666666667,-36.0386666666667,-19.432182552806033,0.06,neutro
1994,1,149.50285714285715,165.94780952380952,-16.444952380952373,-9.909713438304177,0.06,neutro
1994,2,230.36571428571426,165.61752380952382,64.74819047619044,39.09501179999354,0.07,neutro
1994,3,94.67428571428572,128.59952380952382,-33.9252380952381,-26.380531661599875,0.17,neutro
1994,4,158.25714285714287,123.01209523809524,35.245047619047625,28.651692787468836,0.31,neutro
1994,5,246.73142857142858,149.96038095238094,96.77104761904764,64.5310761445563,0.42,neutro
1994,6,219.69142857142856,131.05228571428572,88.63914285714284,67.63647224771792,0.41,neutro
1994,7,192.3,105.8864761904762,86.41352380952381,81.6095944623532,0.44,neutro
1994,8,24.7,92.07361904761905,-67.37361904761904,-73.17364055471138,0.43,neutro
1994,9,88.92,147.04580952380954,-58.12580952380954,-39.52904860875879,0.55,El Nino fraco
1994,10,227.44000000000003,193.30371428571428,34.13628571428575,17.659404963026375,0.74,El Nino fraco
1994,11,204.12,153.6029523809524,50.51704761904762,32.88807072780719,1.01,El Nino moderado
1994,12,194.8057142857143,185.4586666666667,9.3470476190476,5.0399626973742215,1.09,El Nino moderado
1995,1,294.2942857142857,165.94780952380952,128.34647619047618,77.34147052544346,0.96,El Nino fraco
1995,2,148.96285714285713,165.61752380952382,-16.654666666666685,-10.05610172376515,0.72,El Nino fraco
1995,3,187.78,128.59952380952382,59.180476190476185,46.01920321115015,0.53,El Nino fraco
1995,4,139.28571428571428,123.01209523809524,16.273619047619036,13.229283686389326,0.3,neutro
1995,5,27.385714285714286,149.96038095238094,-122.57466666666666,-81.73803366476479,0.14,neutro
1995,6,128.46,131.05228571428572,-2.5922857142857083,-1.9780545605570685,-0.03,neutro
1995,7,94.78857142857143,105.8864761904762,-11.097904761904772,-10.480946350449006,-0.24,neutro
1995,8,24.982857142857142,92.07361904761905,-67.0907619047619,-72.86643296823556,-0.54,La Nina fraca
1995,9,282.5857142857143,147.04580952380954,135.53990476190475,92.1752923125349,-0.81,La Nina fraca
1995,10,304.8257142857143,193.30371428571428,111.52200000000002,57.69263172830913,-0.97,La Nina fraca
1995,11,81.55142857142857,153.6029523809524,-72.05152380952381,-46.90764252423224,-1.0,La Nina moderada
1995,12,149.78857142857143,185.4586666666667,-35.67009523809526,-19.233447473342803,-0.98,La Nina fraca
1996,1,243.55142857142854,165.94780952380952,77.60361904761902,46.763870683381796,-0.9,La Nina fraca
1996,2,214.27142857142857,165.61752380952382,48.653904761904755,29.377268566013257,-0.75,La Nina fraca
1996,3,171.87428571428572,128.59952380952382,43.2747619047619,33.650794826315725,-0.59,La Nina fraca
1996,4,92.21714285714286,123.01209523809524,-30.79495238095238,-25.03408491770457,-0.39,neutro
1996,5,93.88571428571429,149.96038095238094,-56.07466666666666,-37.39298760815555,-0.31,neutro
1996,6,95.56,131.05228571428572,-35.492285714285714,-27.082538485184756,-0.3,neutro
1996,7,24.414285714285715,105.8864761904762,-81.47219047619049,-76.94296137462584,-0.27,neutro
1996,8,113.44285714285714,92.07361904761905,21.36923809523809,23.208860818413417,-0.32,neutro
1996,9,144.6457142857143,147.04580952380954,-2.400095238095247,-1.6322092046469543,-0.35,neutro
1996,10,395.46000000000004,193.30371428571428,202.15628571428576,104.5796178626381,-0.4,neutro
1996,11,169.38571428571427,153.6029523809524,15.782761904761884,10.27503811620683,-0.45,neutro
1996,12,358.66285714285715,185.4586666666667,173.20419047619046,93.39234104788332,-0.49,neutro
1997,1,193.40285714285716,165.94780952380952,27.455047619047633,16.54438687550648,-0.5,La Nina fraca
1997,2,226.6457142857143,165.61752380952382,61.028190476190474,36.84887267507924,-0.36,neutro
1997,3,64.43142857142857,128.59952380952382,-64.16809523809525,-49.89761496561863,-0.1,neutro
1997,4,74.53714285714287,123.01209523809524,-48.474952380952374,-39.40665532696358,0.28,neutro
1997,5,127.09428571428572,149.96038095238094,-22.866095238095227,-15.248090924333024,0.75,El Nino fraco
1997,6,257.22857142857146,131.05228571428572,126.17628571428574,96.2793476104412,1.22,El Nino moderado
1997,7,97.03714285714287,105.8864761904762,-8.849333333333334,-8.35737825236012,1.6,El Nino forte
1997,8,164.05142857142857,92.07361904761905,71.97780952380953,78.17419394211466,1.9,El Nino forte
1997,9,194.18285714285713,147.04580952380954,47.13704761904759,32.05602918688764,2.14,El Nino muito forte
