cod_ibge,ano,municipio,populacao
4107405,2009,Enéas Marques,6066
4107405,2010,Enéas Marques,6074
4107405,2011,Enéas Marques,6082
4107405,2012,Enéas Marques,6061
4107405,2013,Enéas Marques,6223
4107405,2014,Enéas Marques,6209
4107405,2015,Enéas Marques,6195
4107405,2016,Enéas Marques,6182
4107405,2017,Enéas Marques,6168
4107405,2018,Enéas Marques,5990
4107405,2019,Enéas Marques,5961
4107405,2020,Enéas Marques,5933
4107405,2021,Enéas Marques,5906
4107405,2022,Enéas Marques,5961
4107405,2023,Enéas Marques,6015
4107405,2024,Enéas Marques,6070
4107405,2025,Enéas Marques,6146
4107405,2026,Enéas Marques,6146
4107520,2008,Esperança Nova,1882
4107520,2009,Esperança Nova,1836
4107520,2010,Esperança Nova,1890
4107520,2011,Esperança Nova,1945
4107520,2012,Esperança Nova,1919
4107520,2013,Esperança Nova,1946
4107520,2014,Esperança Nova,1922
4107520,2015,Esperança Nova,1898
4107520,2016,Esperança Nova,1875
4107520,2017,Esperança Nova,1852
4107520,2018,Esperança Nova,1732
4107520,2019,Esperança Nova,1698
4107520,2020,Esperança Nova,1665
4107520,2021,Esperança Nova,1633
4107520,2022,Esperança Nova,1708
4107520,2023,Esperança Nova,1783
4107520,2024,Esperança Nova,1858
4107520,2025,Esperança Nova,1852
4107520,2026,Esperança Nova,1852
4107546,2008,Espigão Alto do Iguaçu,5222
4107546,2009,Espigão Alto do Iguaçu,5200
4107546,2010,Espigão Alto do Iguaçu,4912
4107546,2011,Espigão Alto do Iguaçu,4623
4107546,2012,Espigão Alto do Iguaçu,4570
4107546,2013,Espigão Alto do Iguaçu,4642
4107546,2014,Espigão Alto do Iguaçu,4591
4107546,2015,Espigão Alto do Iguaçu,4542
4107546,2016,Espigão Alto do Iguaçu,4494
4107546,2017,Espigão Alto do Iguaçu,4447
4107546,2018,Espigão Alto do Iguaçu,4188
4107546,2019,Espigão Alto do Iguaçu,4117
4107546,2020,Espigão Alto do Iguaçu,4048
4107546,2021,Espigão Alto do Iguaçu,3980
4107546,2022,Espigão Alto do Iguaçu,4280
4107546,2023,Espigão Alto do Iguaçu,4581
4107546,2024,Espigão Alto do Iguaçu,4881
4107546,2025,Espigão Alto do Iguaçu,4880
4107546,2026,Espigão Alto do Iguaçu,4880
4107553,2008,Farol,3413
4107553,2009,Farol,3354
4107553,2010,Farol,3394
4107553,2011,Farol,3435
4107553,2012,Farol,3398
4107553,2013,Farol,3456
4107553,2014,Farol,3422
4107553,2015,Farol,3388
4107553,2016,Farol,3355
4107553,2017,Farol,3323
4107553,2018,Farol,3139
4107553,2019,Farol,3089
4107553,2020,Farol,3041
4107553,2021,Farol,2995
4107553,2022,Farol,3004
4107553,2023,Farol,3014
4107553,2024,Farol,3023
4107553,2025,Farol,2994
4107553,2026,Farol,2994
4107603,2008,Faxinal,16006
4107603,2009,Faxinal,16032
4107603,2010,Faxinal,16200
4107603,2011,Faxinal,16369
4107603,2012,Faxinal,16421
4107603,2013,Faxinal,17006
4107603,2014,Faxinal,17084
4107603,2015,Faxinal,17160
4107603,2016,Faxinal,17233
4107603,2017,Faxinal,17306
4107603,2018,Faxinal,17185
4107603,2019,Faxinal,17251
4107603,2020,Faxinal,17316
4107603,2021,Faxinal,17379
4107603,2022,Faxinal,17125
4107603,2023,Faxinal,16872
4107603,2024,Faxinal,16618
4107603,2025,Faxinal,16596
4107603,2026,Faxinal,16596
4107652,2008,Fazenda Rio Grande,79255
4107652,2009,Fazenda Rio Grande,80868
4107652,2010,Fazenda Rio Grande,81993
4107652,2011,Fazenda Rio Grande,83118
4107652,2012,Fazenda Rio Grande,84514
4107652,2013,Fazenda Rio Grande,89037
4107652,2014,Fazenda Rio Grande,90648
4107652,2015,Fazenda Rio Grande,92204
4107652,2016,Fazenda Rio Grande,93730
4107652,2017,Fazenda Rio Grande,95225
4107652,2018,Fazenda Rio Grande,98368
4107652,2019,Fazenda Rio Grande,100209
4107652,2020,Fazenda Rio Grande,102004
4107652,2021,Fazenda Rio Grande,103750
4107652,2022,Fazenda Rio Grande,123002
4107652,2023,Fazenda Rio Grande,142254
4107652,2024,Fazenda Rio Grande,161506
4107652,2025,Fazenda Rio Grande,165943
4107652,2026,Fazenda Rio Grande,165943
4107736,2008,Fernandes Pinheiro,5763
4107736,2009,Fernandes Pinheiro,5696
4107736,2010,Fernandes Pinheiro,5798
4107736,2011,Fernandes Pinheiro,5899
4107736,2012,Fernandes Pinheiro,5867
4107736,2013,Fernandes Pinheiro,6008
4107736,2014,Fernandes Pinheiro,5981
4107736,2015,Fernandes Pinheiro,5954
4107736,2016,Fernandes Pinheiro,5929
4107736,2017,Fernandes Pinheiro,5904
4107736,2018,Fernandes Pinheiro,5690
4107736,2019,Fernandes Pinheiro,5646
4107736,2020,Fernandes Pinheiro,5602
4107736,2021,Fernandes Pinheiro,5561
4107736,2022,Fernandes Pinheiro,5836
4107736,2023,Fernandes Pinheiro,6112
4107736,2024,Fernandes Pinheiro,6387
4107736,2025,Fernandes Pinheiro,6400
4107736,2026,Fernandes Pinheiro,6400
4107751,2008,Figueira,8544
4107751,2009,Figueira,8485
4107751,2010,Figueira,8360
4107751,2011,Figueira,8236
4107751,2012,Figueira,8181
4107751,2013,Figueira,8364
4107751,2014,Figueira,8315
4107751,2015,Figueira,8268
4107751,2016,Figueira,8222
4107751,2017,Figueira,8177
4107751,2018,Figueira,7845
4107751,2019,Figueira,7770
4107751,2020,Figueira,7696
4107751,2021,Figueira,7625
4107751,2022,Figueira,7798
4107751,2023,Figueira,7971
4107751,2024,Figueira,8144
4107751,2025,Figueira,8129
4107751,2026,Figueira,8129
4107850,2008,Flor da Serra do Sul,4775
4107850,2009,Flor da Serra do Sul,4742
4107850,2010,Flor da Serra do Sul,4726
4107850,2011,Flor da Serra do Sul,4711
4107850,2012,Flor da Serra do Sul,4695
4107850,2013,Flor da Serra do Sul,4822
4107850,2014,Flor da Serra do Sul,4812
4107850,2015,Flor da Serra do Sul,4802
4107850,2016,Flor da Serra do Sul,4792
4107850,2017,Flor da Serra do Sul,4782
4107850,2018,Flor da Serra do Sul,4645
4107850,2019,Flor da Serra do Sul,4624
4107850,2020,Flor da Serra do Sul,4603
4107850,2021,Flor da Serra do Sul,4583
4107850,2022,Flor da Serra do Sul,4511
4107850,2023,Flor da Serra do Sul,4439
4107850,2024,Flor da Serra do Sul,4367
4107850,2025,Flor da Serra do Sul,4342
4107850,2026,Flor da Serra do Sul,4342
4107801,2008,Floraí,5174
4107801,2009,Floraí,5158
4107801,2010,Floraí,5095
4107801,2011,Floraí,5032
4107801,2012,Floraí,5015
4107801,2013,Floraí,5149
4107801,2014,Floraí,5137
4107801,2015,Floraí,5126
4107801,2016,Floraí,5114
4107801,2017,Floraí,5103
4107801,2018,Floraí,4953
4107801,2019,Floraí,4929
4107801,2020,Floraí,4906
4107801,2021,Floraí,4883
4107801,2022,Floraí,4864
4107801,2023,Floraí,4844
4107801,2024,Floraí,4825
4107801,2025,Floraí,4805
4107801,2026,Floraí,4805
4107900,2008,Floresta,5394
4107900,2009,Floresta,5417
4107900,2010,Floresta,5706
4107900,2011,Floresta,5994
4107900,2012,Floresta,6054
4107900,2013,Floresta,6324
4107900,2014,Floresta,6397
4107900,2015,Floresta,6467
4107900,2016,Floresta,6535
4107900,2017,Floresta,6603
4107900,2018,Floresta,6695
4107900,2019,Floresta,6774
4107900,2020,Floresta,6851
4107900,2021,Floresta,6926
4107900,2022,Floresta,8359
4107900,2023,Floresta,9793
4107900,2024,Floresta,11226
4107900,2025,Floresta,11522
4107900,2026,Floresta,11522
4108007,2008,Florestópolis,11841
4108007,2009,Florestópolis,11795
4108007,2010,Florestópolis,11472
4108007,2011,Florestópolis,11148
4108007,2012,Florestópolis,11076
4108007,2013,Florestópolis,11328
4108007,2014,Florestópolis,11265
4108007,2015,Florestópolis,11205
4108007,2016,Florestópolis,11145
4108007,2017,Florestópolis,11087
4108007,2018,Florestópolis,10646
4108007,2019,Florestópolis,10548
4108007,2020,Florestópolis,10453
4108007,2021,Florestópolis,10360
4108007,2022,Florestópolis,10786
4108007,2023,Florestópolis,11213
4108007,2024,Florestópolis,11639
4108007,2025,Florestópolis,11653
4108007,2026,Florestópolis,11653
4108106,2008,Flórida,2528
4108106,2009,Flórida,2535
4108106,2010,Flórida,2544
4108106,2011,Flórida,2552
4108106,2012,Flórida,2560
4108106,2013,Flórida,2650
4108106,2014,Flórida,2662
4108106,2015,Flórida,2674
4108106,2016,Flórida,2685
4108106,2017,Flórida,2697
4108106,2018,Flórida,2679
4108106,2019,Flórida,2689
4108106,2020,Flórida,2699
4108106,2021,Flórida,2709
4108106,2022,Flórida,2707
4108106,2023,Flórida,2706
4108106,2024,Flórida,2704
4108106,2025,Flórida,2711
4108106,2026,Flórida,2711
4108205,2008,Formosa do Oeste,7581
4108205,2009,Formosa do Oeste,7453
4108205,2010,Formosa do Oeste,7450
4108205,2011,Formosa do Oeste,7448
4108205,2012,Formosa do Oeste,7358
4108205,2013,Formosa do Oeste,7468
4108205,2014,Formosa do Oeste,7381
4108205,2015,Formosa do Oeste,7296
4108205,2016,Formosa do Oeste,7214
4108205,2017,Formosa do Oeste,7133
4108205,2018,Formosa do Oeste,6700
4108205,2019,Formosa do Oeste,6578
4108205,2020,Formosa do Oeste,6460
4108205,2021,Formosa do Oeste,6345
4108205,2022,Formosa do Oeste,6815
4108205,2023,Formosa do Oeste,7286
4108205,2024,Formosa do Oeste,7756
4108205,2025,Formosa do Oeste,7763
4108205,2026,Formosa do Oeste,7763
4108304,2008,Foz do Iguaçu,319189
4108304,2009,Foz do Iguaçu,325137
4108304,2010,Foz do Iguaçu,290518
4108304,2011,Foz do Iguaçu,255900
4108304,2012,Foz do Iguaçu,255718
4108304,2013,Foz do Iguaçu,263508
4108304,2014,Foz do Iguaçu,263647
4108304,2015,Foz do Iguaçu,263782
4108304,2016,Foz do Iguaçu,263915
4108304,2017,Foz do Iguaçu,264044
4108304,2018,Foz do Iguaçu,258823
4108304,2019,Foz do Iguaçu,258532
4108304,2020,Foz do Iguaçu,258248
4108304,2021,Foz do Iguaçu,257971
4108304,2022,Foz do Iguaçu,270481
4108304,2023,Foz do Iguaçu,282990
4108304,2024,Foz do Iguaçu,295500
4108304,2025,Foz do Iguaçu,297352
4108304,2026,Foz do Iguaçu,297352
4108452,2008,Foz do Jordão,5932
4108452,2009,Foz do Jordão,5881
4108452,2010,Foz do Jordão,5614
4108452,2011,Foz do Jordão,5347
4108452,2012,Foz do Jordão,5276
4108452,2013,Foz do Jordão,5346
4108452,2014,Foz do Jordão,5277
4108452,2015,Foz do Jordão,5210
4108452,2016,Foz do Jordão,5144
4108452,2017,Foz do Jordão,5079
4108452,2018,Foz do Jordão,4745
4108452,2019,Foz do Jordão,4650
4108452,2020,Foz do Jordão,4556
4108452,2021,Foz do Jordão,4466
4108452,2022,Foz do Jordão,4619
4108452,2023,Foz do Jordão,4772
4108452,2024,Foz do Jordão,4925
4108452,2025,Foz do Jordão,4893
4108452,2026,Foz do Jordão,4893
4108320,2008,Francisco Alves,6447
4108320,2009,Francisco Alves,6389
4108320,2010,Francisco Alves,6383
4108320,2011,Francisco Alves,6377
4108320,2012,Francisco Alves,6337
4108320,2013,Francisco Alves,6483
4108320,2014,Francisco Alves,6448
4108320,2015,Francisco Alves,6415
4108320,2016,Francisco Alves,6382
4108320,2017,Francisco Alves,6350
4108320,2018,Francisco Alves,6101
4108320,2019,Francisco Alves,6046
4108320,2020,Francisco Alves,5993
4108320,2021,Francisco Alves,5942
4108320,2022,Francisco Alves,6783
4108320,2023,Francisco Alves,7623
4108320,2024,Francisco Alves,8464
4108320,2025,Francisco Alves,8573
4108320,2026,Francisco Alves,8573
4108403,2008,Francisco Beltrão,75517
4108403,2009,Francisco Beltrão,76311
4108403,2010,Francisco Beltrão,78080
4108403,2011,Francisco Beltrão,79850
4108403,2012,Francisco Beltrão,80727
4108403,2013,Francisco Beltrão,84437
4108403,2014,Francisco Beltrão,85486
4108403,2015,Francisco Beltrão,86499
4108403,2016,Francisco Beltrão,87491
4108403,2017,Francisco Beltrão,88465
4108403,2018,Francisco Beltrão,89942
4108403,2019,Francisco Beltrão,91093
4108403,2020,Francisco Beltrão,92216
4108403,2021,Francisco Beltrão,93308
4108403,2022,Francisco Beltrão,95973
4108403,2023,Francisco Beltrão,98637
4108403,2024,Francisco Beltrão,101302
4108403,2025,Francisco Beltrão,102312
4108403,2026,Francisco Beltrão,102312
4107702,2008,Fênix,5014
4107702,2009,Fênix,5017
4107702,2010,Fênix,4904
4107702,2011,Fênix,4792
4107702,2012,Fênix,4781
4107702,2013,Fênix,4917
4107702,2014,Fênix,4912
4107702,2015,Fênix,4908
4107702,2016,Fênix,4903
4107702,2017,Fênix,4898
4107702,2018,Fênix,4777
4107702,2019,Fênix,4762
4107702,2020,Fênix,4748
4107702,2021,Fênix,4734
4107702,2022,Fênix,4660
4107702,2023,Fênix,4586
4107702,2024,Fênix,4512
4107702,2025,Fênix,4488
4107702,2026,Fênix,4488
4108502,2008,General Carneiro,15159
4108502,2009,General Carneiro,15275
4108502,2010,General Carneiro,14464
4108502,2011,General Carneiro,13652
4108502,2012,General Carneiro,13635
4108502,2013,General Carneiro,14039
4108502,2014,General Carneiro,14039
4108502,2015,General Carneiro,14039
4108502,2016,General Carneiro,14038
4108502,2017,General Carneiro,14038
4108502,2018,General Carneiro,13735
4108502,2019,General Carneiro,13710
4108502,2020,General Carneiro,13685
4108502,2021,General Carneiro,13661
4108502,2022,General Carneiro,12728
4108502,2023,General Carneiro,11794
4108502,2024,General Carneiro,10861
4108502,2025,General Carneiro,10691
4108502,2026,General Carneiro,10691
4108551,2008,Godoy Moreira,3639
4108551,2009,Godoy Moreira,3616
4108551,2010,Godoy Moreira,3458
4108551,2011,Godoy Moreira,3299
4108551,2012,Godoy Moreira,3262
4108551,2013,Godoy Moreira,3315
4108551,2014,Godoy Moreira,3279
4108551,2015,Godoy Moreira,3245
4108551,2016,Godoy Moreira,3211
4108551,2017,Godoy Moreira,3178
4108551,2018,Godoy Moreira,2996
4108551,2019,Godoy Moreira,2946
4108551,2020,Godoy Moreira,2898
4108551,2021,Godoy Moreira,2850
4108551,2022,Godoy Moreira,2890
4108551,2023,Godoy Moreira,2930
4108551,2024,Godoy Moreira,2970
4108551,2025,Godoy Moreira,2911
4108551,2026,Godoy Moreira,2911
4108601,2008,Goioerê,29732
4108601,2009,Goioerê,29704
4108601,2010,Goioerê,29333
4108601,2011,Goioerê,28962
4108601,2012,Goioerê,28908
4108601,2013,Goioerê,29743
4108601,2014,Goioerê,29722
4108601,2015,Goioerê,29702
4108601,2016,Goioerê,29683
4108601,2017,Goioerê,29664
4108601,2018,Goioerê,28962
4108601,2019,Goioerê,28884
4108601,2020,Goioerê,28808
4108601,2021,Goioerê,28734
4108601,2022,Goioerê,28813
4108601,2023,Goioerê,28891
4108601,2024,Goioerê,28970
4108601,2025,Goioerê,28931
4108601,2026,Goioerê,28931
4108650,2008,Goioxim,8232
4108650,2009,Goioxim,8240
4108650,2010,Goioxim,7850
4108650,2011,Goioxim,7459
4108650,2012,Goioxim,7415
4108650,2013,Goioxim,7590
4108650,2014,Goioxim,7553
4108650,2015,Goioxim,7517
4108650,2016,Goioxim,7482
4108650,2017,Goioxim,7448
4108650,2018,Goioxim,7170
4108650,2019,Goioxim,7111
4108650,2020,Goioxim,7053
4108650,2021,Goioxim,6997
4108650,2022,Goioxim,6842
4108650,2023,Goioxim,6686
4108650,2024,Goioxim,6531
4108650,2025,Goioxim,6469
4108650,2026,Goioxim,6469
4108700,2008,Grandes Rios,7848
4108700,2009,Grandes Rios,7839
4108700,2010,Grandes Rios,7184
4108700,2011,Grandes Rios,6530
4108700,2012,Grandes Rios,6438
4108700,2013,Grandes Rios,6515
4108700,2014,Grandes Rios,6425
4108700,2015,Grandes Rios,6337
4108700,2016,Grandes Rios,6251
4108700,2017,Grandes Rios,6167
4108700,2018,Grandes Rios,5742
4108700,2019,Grandes Rios,5618
4108700,2020,Grandes Rios,5497
4108700,2021,Grandes Rios,5379
4108700,2022,Grandes Rios,5448
4108700,2023,Grandes Rios,5517
4108700,2024,Grandes Rios,5586
4108700,2025,Grandes Rios,5527
4108700,2026,Grandes Rios,5527
4108908,2008,Guairaçá,5875
4108908,2009,Guairaçá,5867
4108908,2010,Guairaçá,6044
4108908,2011,Guairaçá,6220
4108908,2012,Guairaçá,6243
4108908,2013,Guairaçá,6468
4108908,2014,Guairaçá,6500
4108908,2015,Guairaçá,6531
4108908,2016,Guairaçá,6562
4108908,2017,Guairaçá,6591
4108908,2018,Guairaçá,6553
4108908,2019,Guairaçá,6581
4108908,2020,Guairaçá,6609
4108908,2021,Guairaçá,6635
4108908,2022,Guairaçá,6668
4108908,2023,Guairaçá,6700
4108908,2024,Guairaçá,6733
4108908,2025,Guairaçá,6762
4108908,2026,Guairaçá,6762
4108957,2008,Guamiranga,7851
4108957,2009,Guamiranga,7918
4108957,2010,Guamiranga,7938
4108957,2011,Guamiranga,7959
4108957,2012,Guamiranga,8016
4108957,2013,Guamiranga,8343
4108957,2014,Guamiranga,8415
4108957,2015,Guamiranga,8484
4108957,2016,Guamiranga,8552
4108957,2017,Guamiranga,8619
4108957,2018,Guamiranga,8664
4108957,2019,Guamiranga,8739
4108957,2020,Guamiranga,8811
4108957,2021,Guamiranga,8881
4108957,2022,Guamiranga,8574
4108957,2023,Guamiranga,8268
4108957,2024,Guamiranga,7961
4108957,2025,Guamiranga,7916
4108957,2026,Guamiranga,7916
4109005,2008,Guapirama,3688
4109005,2009,Guapirama,3645
4109005,2010,Guapirama,3762
4109005,2011,Guapirama,3878
4109005,2012,Guapirama,3865
4109005,2013,Guapirama,3968
4109005,2014,Guapirama,3959
4109005,2015,Guapirama,3950
4109005,2016,Guapirama,3942
4109005,2017,Guapirama,3934
4109005,2018,Guapirama,3820
4109005,2019,Guapirama,3802
4109005,2020,Guapirama,3784
4109005,2021,Guapirama,3767
4109005,2022,Guapirama,4109
4109005,2023,Guapirama,4450
4109005,2024,Guapirama,4792
4109005,2025,Guapirama,4857
4109005,2026,Guapirama,4857
4109104,2008,Guaporema,2251
4109104,2009,Guaporema,2250
4109104,2010,Guaporema,2238
4109104,2011,Guaporema,2225
4109104,2012,Guaporema,2223
4109104,2013,Guaporema,2289
4109104,2014,Guaporema,2290
4109104,2015,Guaporema,2290
4109104,2016,Guaporema,2291
4109104,2017,Guaporema,2292
4109104,2018,Guaporema,2246
4109104,2019,Guaporema,2243
4109104,2020,Guaporema,2241
4109104,2021,Guaporema,2239
4109104,2022,Guaporema,2232
4109104,2023,Guaporema,2224
4109104,2024,Guaporema,2217
4109104,2025,Guaporema,2210
4109104,2026,Guaporema,2210
4109203,2008,Guaraci,5163
4109203,2009,Guaraci,5183
4109203,2010,Guaraci,5171
4109203,2011,Guaraci,5159
4109203,2012,Guaraci,5181
4109203,2013,Guaraci,5373
4109203,2014,Guaraci,5404
4109203,2015,Guaraci,5434
4109203,2016,Guaraci,5463
4109203,2017,Guaraci,5492
4109203,2018,Guaraci,5473
4109203,2019,Guaraci,5502
4109203,2020,Guaraci,5530
4109203,2021,Guaraci,5557
4109203,2022,Guaraci,5292
4109203,2023,Guaraci,5027
4109203,2024,Guaraci,4762
4109203,2025,Guaraci,4743
4109203,2026,Guaraci,4743
4109302,2008,Guaraniaçu,16271
4109302,2009,Guaraniaçu,16161
4109302,2010,Guaraniaçu,15271
4109302,2011,Guaraniaçu,14381
4109302,2012,Guaraniaçu,14187
4109302,2013,Guaraniaçu,14372
4109302,2014,Guaraniaçu,14181
4109302,2015,Guaraniaçu,13998
4109302,2016,Guaraniaçu,13817
4109302,2017,Guaraniaçu,13641
4109302,2018,Guaraniaçu,12733
4109302,2019,Guaraniaçu,12472
4109302,2020,Guaraniaçu,12217
4109302,2021,Guaraniaçu,11969
4109302,2022,Guaraniaçu,12584
4109302,2023,Guaraniaçu,13199
4109302,2024,Guaraniaçu,13814
4109302,2025,Guaraniaçu,13770
4109302,2026,Guaraniaçu,13770
4109401,2008,Guarapuava,171230
4109401,2009,Guarapuava,172728
4109401,2010,Guarapuava,170538
4109401,2011,Guarapuava,168349
4109401,2012,Guarapuava,169252
4109401,2013,Guarapuava,175779
4109401,2014,Guarapuava,176973
4109401,2015,Guarapuava,178126
4109401,2016,Guarapuava,179256
4109401,2017,Guarapuava,180364
4109401,2018,Guarapuava,180334
4109401,2019,Guarapuava,181504
4109401,2020,Guarapuava,182644
4109401,2021,Guarapuava,183755
4109401,2022,Guarapuava,185407
4109401,2023,Guarapuava,187058
4109401,2024,Guarapuava,188710
4109401,2025,Guarapuava,189630
4109401,2026,Guarapuava,189630
4109500,2008,Guaraqueçaba,7890
4109500,2009,Guaraqueçaba,7843
4109500,2010,Guaraqueçaba,7841
4109500,2011,Guaraqueçaba,7839
4109500,2012,Guaraqueçaba,7809
4109500,2013,Guaraqueçaba,8012
4109500,2014,Guaraqueçaba,7988
4109500,2015,Guaraqueçaba,7966
4109500,2016,Guaraqueçaba,7944
4109500,2017,Guaraqueçaba,7923
4109500,2018,Guaraqueçaba,7679
4109500,2019,Guaraqueçaba,7636
4109500,2020,Guaraqueçaba,7594
4109500,2021,Guaraqueçaba,7554
4109500,2022,Guaraqueçaba,7527
4109500,2023,Guaraqueçaba,7501
4109500,2024,Guaraqueçaba,7474
4109500,2025,Guaraqueçaba,7446
4109500,2026,Guaraqueçaba,7446
4109609,2008,Guaratuba,32315
4109609,2009,Guaratuba,32806
4109609,2010,Guaratuba,32636
4109609,2011,Guaratuba,32467
4109609,2012,Guaratuba,32826
4109609,2013,Guaratuba,34338
4109609,2014,Guaratuba,34767
4109609,2015,Guaratuba,35182
4109609,2016,Guaratuba,35588
4109609,2017,Guaratuba,35986
4109609,2018,Guaratuba,36595
4109609,2019,Guaratuba,37067
4109609,2020,Guaratuba,37527
4109609,2021,Guaratuba,37974
4109609,2022,Guaratuba,40090
4109609,2023,Guaratuba,42207
4109609,2024,Guaratuba,44323
4109609,2025,Guaratuba,44913
4109609,2026,Guaratuba,44913
4108809,2008,Guaíra,29594
4108809,2009,Guaíra,29664
4108809,2010,Guaíra,30262
4108809,2011,Guaíra,30861
4108809,2012,Guaíra,31013
4108809,2013,Guaíra,32190
4108809,2014,Guaíra,32394
4108809,2015,Guaíra,32591
4108809,2016,Guaíra,32784
4108809,2017,Guaíra,32974
4108809,2018,Guaíra,32923
4108809,2019,Guaíra,33119
4108809,2020,Guaíra,33310
4108809,2021,Guaíra,33497
4108809,2022,Guaíra,33320
4108809,2023,Guaíra,33143
4108809,2024,Guaíra,32966
4108809,2025,Guaíra,33058
4108809,2026,Guaíra,33058
4109658,2008,Honório Serpa,6251
4109658,2009,Honório Serpa,6180
4109658,2010,Honório Serpa,6032
4109658,2011,Honório Serpa,5883
4109658,2012,Honório Serpa,5813
4109658,2013,Honório Serpa,5902
4109658,2014,Honório Serpa,5834
4109658,2015,Honório Serpa,5769
4109658,2016,Honório Serpa,5705
4109658,2017,Honório Serpa,5643
4109658,2018,Honório Serpa,5305
4109658,2019,Honório Serpa,5211
4109658,2020,Honório Serpa,5119
4109658,2021,Honório Serpa,5030
4109658,2022,Honório Serpa,4977
4109658,2023,Honório Serpa,4925
4109658,2024,Honório Serpa,4872
4109658,2025,Honório Serpa,4803
4109658,2026,Honório Serpa,4803
4109708,2008,Ibaiti,29185
4109708,2009,Ibaiti,29441
4109708,2010,Ibaiti,29184
4109708,2011,Ibaiti,28928
4109708,2012,Ibaiti,29099
4109708,2013,Ibaiti,30242
4109708,2014,Ibaiti,30464
4109708,2015,Ibaiti,30678
4109708,2016,Ibaiti,30888
4109708,2017,Ibaiti,31095
4109708,2018,Ibaiti,31142
4109708,2019,Ibaiti,31364
4109708,2020,Ibaiti,31644
4109708,2021,Ibaiti,31854
4109708,2022,Ibaiti,31049
4109708,2023,Ibaiti,30245
4109708,2024,Ibaiti,29440
4109708,2025,Ibaiti,29464
4109708,2026,Ibaiti,29464
4109757,2008,Ibema,6124
4109757,2009,Ibema,6144
4109757,2010,Ibema,6112
4109757,2011,Ibema,6081
4109757,2012,Ibema,6096
4109757,2013,Ibema,6306
4109757,2014,Ibema,6329
4109757,2015,Ibema,6352
4109757,2016,Ibema,6374
4109757,2017,Ibema,6396
4109757,2018,Ibema,6334
4109757,2019,Ibema,6352
4109757,2020,Ibema,6370
4109757,2021,Ibema,6387
4109757,2022,Ibema,6367
4109757,2023,Ibema,6347
4109757,2024,Ibema,6327
4109757,2025,Ibema,6343
4109757,2026,Ibema,6343
4109807,2008,Ibiporã,47052
4109807,2009,Ibiporã,47514
4109807,2010,Ibiporã,48088
4109807,2011,Ibiporã,48662
4109807,2012,Ibiporã,49111
4109807,2013,Ibiporã,51255
4109807,2014,Ibiporã,51802
4109807,2015,Ibiporã,52330
4109807,2016,Ibiporã,52848
4109807,2017,Ibiporã,53356
4109807,2018,Ibiporã,53970
4109807,2019,Ibiporã,54558
4109807,2020,Ibiporã,55131
4109807,2021,Ibiporã,55688
4109807,2022,Ibiporã,54810
4109807,2023,Ibiporã,53932
4109807,2024,Ibiporã,53054
4109807,2025,Ibiporã,53276
4109807,2026,Ibiporã,53276
4109906,2008,Icaraíma,9374
4109906,2009,Icaraíma,9296
4109906,2010,Icaraíma,9022
4109906,2011,Icaraíma,8747
4109906,2012,Icaraíma,8657
4109906,2013,Icaraíma,8809
4109906,2014,Icaraíma,8723
4109906,2015,Icaraíma,8641
4109906,2016,Icaraíma,8561
4109906,2017,Icaraíma,8482
4109906,2018,Icaraíma,8025
4109906,2019,Icaraíma,7904
4109906,2020,Icaraíma,7786
4109906,2021,Icaraíma,7671
4109906,2022,Icaraíma,8160
4109906,2023,Icaraíma,8650
4109906,2024,Icaraíma,9139
4109906,2025,Icaraíma,9149
4109906,2026,Icaraíma,9149
4110003,2008,Iguaraçu,3882
4110003,2009,Iguaraçu,3907
4110003,2010,Iguaraçu,3960
4110003,2011,Iguaraçu,4012
4110003,2012,Iguaraçu,4040
4110003,2013,Iguaraçu,4205
4110003,2014,Iguaraçu,4241
4110003,2015,Iguaraçu,4275
4110003,2016,Iguaraçu,4309
4110003,2017,Iguaraçu,4343
4110003,2018,Iguaraçu,4366
4110003,2019,Iguaraçu,4404
4110003,2020,Iguaraçu,4440
4110003,2021,Iguaraçu,4475
4110003,2022,Iguaraçu,4850
4110003,2023,Iguaraçu,5224
4110003,2024,Iguaraçu,5599
4110003,2025,Iguaraçu,5693
4110003,2026,Iguaraçu,5693
4110052,2008,Iguatu,2363
4110052,2009,Iguatu,2372
4110052,2010,Iguatu,2302
4110052,2011,Iguatu,2233
4110052,2012,Iguatu,2231
4110052,2013,Iguatu,2299
4110052,2014,Iguatu,2300
4110052,2015,Iguatu,2302
4110052,2016,Iguatu,2303
4110052,2017,Iguatu,2304
4110052,2018,Iguatu,2258
4110052,2019,Iguatu,2256
4110052,2020,Iguatu,2253
4110052,2021,Iguatu,2251
4110052,2022,Iguatu,2221
4110052,2023,Iguatu,2192
4110052,2024,Iguatu,2162
4110052,2025,Iguatu,2156
4110052,2026,Iguatu,2156
4110078,2008,Imbaú,11811
4110078,2009,Imbaú,12040
4110078,2010,Imbaú,11726
4110078,2011,Imbaú,11413
4110078,2012,Imbaú,11546
4110078,2013,Imbaú,12087
4110078,2014,Imbaú,12246
4110078,2015,Imbaú,12400
4110078,2016,Imbaú,12550
4110078,2017,Imbaú,12697
4110078,2018,Imbaú,12936
4110078,2019,Imbaú,13111
4110078,2020,Imbaú,13282
4110078,2021,Imbaú,13449
4110078,2022,Imbaú,13904
4110078,2023,Imbaú,14360
4110078,2024,Imbaú,14815
